invoice_id,company_id,deal_id,invoice_date,product_code,product_name,line_amount_nzd,total_amount_nzd,notes
INV310901,C100569,D202427,2025-09-01,PAYROLL_MPS,Managed Payroll,3966,3966,
INV310902,C103891,D202428,2024-08-01,PAYROLL_DIY,Payroll DIY,1786,1786,
INV310903,C103891,D202428,2024-09-01,PAYROLL_DIY,Payroll DIY,1786,1786,
INV310904,C103891,D202428,2024-10-01,PAYROLL_DIY,Payroll DIY,1786,1786,
INV310905,C103891,D202428,2024-11-01,PAYROLL_DIY,Payroll DIY,1786,2251,
INV310905,C103891,D202428,2024-11-01,PAYROLL_MPS,Managed Payroll,465,2251,addon
INV310906,C103891,D202428,2024-12-01,PAYROLL_DIY,Payroll DIY,1786,1786,
INV310907,C103891,D202428,2025-01-01,PAYROLL_DIY,Payroll DIY,1786,1786,
INV310908,C100108,D202429,2024-12-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310909,C100108,D202429,2025-01-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310910,C100108,D202429,2025-02-01,PAYROLL_DIY,Payroll DIY,727,964,credit
INV310910,C100108,D202429,2025-02-01,PM,People Management,237,964,addon
INV310911,C100108,D202429,2025-03-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310912,C100108,D202429,2025-04-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310913,C100108,D202429,2025-05-01,PAYROLL_DIY,Payroll DIY,945,1099,
INV310913,C100108,D202429,2025-05-01,ADD_ON_TKR,TKR Add-on,154,1099,addon
INV310914,C100108,D202429,2025-06-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310915,C100108,D202429,2025-07-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310916,C100108,D202429,2025-08-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310917,C100108,D202429,2025-09-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310918,C100108,D202429,2025-10-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310919,C100108,D202429,2025-11-01,PAYROLL_DIY,Payroll DIY,945,945,
INV310920,C102090,D202430,2024-12-01,PAYROLL_MPS,Managed Payroll,2502,2502,
INV310921,C101887,D202431,2025-07-01,ADD_ON_TKR,TKR Add-on,655,882,
INV310921,C101887,D202431,2025-07-01,PAYROLL_MPS,Managed Payroll,227,882,addon
INV310922,C101887,D202431,2025-08-01,ADD_ON_TKR,TKR Add-on,655,655,
INV310923,C101887,D202431,2025-09-01,ADD_ON_TKR,TKR Add-on,655,655,
INV310924,C101887,D202431,2025-10-01,ADD_ON_TKR,TKR Add-on,655,655,
INV310925,C101887,D202431,2025-11-01,ADD_ON_TKR,TKR Add-on,655,655,
INV310926,C101887,D202431,2025-12-01,ADD_ON_TKR,TKR Add-on,655,655,
INV310927,C102479,D202432,2025-02-01,ADD_ON_TKR,TKR Add-on,1656,1656,
INV310928,C103759,D202433,2025-06-01,ADD_ON_TKR,TKR Add-on,898,898,
INV310929,C103759,D202433,2025-07-01,ADD_ON_TKR,TKR Add-on,898,898,
INV310930,C103759,D202433,2025-08-01,ADD_ON_TKR,TKR Add-on,898,898,
INV310931,C103759,D202433,2025-09-01,ADD_ON_TKR,TKR Add-on,898,898,
INV310932,C103759,D202433,2025-10-01,ADD_ON_TKR,TKR Add-on,898,898,
INV310933,C103759,D202433,2025-11-01,ADD_ON_TKR,TKR Add-on,898,898,
INV310934,C104808,D202434,2024-06-01,PM,People Management,0,0,free_trial
INV310935,C104808,D202434,2024-07-01,PM,People Management,274,274,
INV310936,C104808,D202434,2024-08-01,PM,People Management,274,274,
INV310937,C104808,D202434,2024-09-01,PM,People Management,274,274,
INV310938,C104808,D202434,2024-10-01,PM,People Management,274,274,
INV310939,C104808,D202434,2024-11-01,PM,People Management,274,274,
INV310940,C104808,D202434,2024-12-01,PM,People Management,274,274,
INV310941,C104808,D202434,2025-01-01,PM,People Management,274,274,
INV310942,C104808,D202434,2025-02-01,PM,People Management,274,274,
INV310943,C104808,D202434,2025-03-01,PM,People Management,274,274,
INV310944,C104808,D202434,2025-04-01,PM,People Management,274,274,
INV310945,C104808,D202434,2025-05-01,PM,People Management,274,274,
INV310946,C100994,D202435,2025-02-01,PAYROLL_MPS,Managed Payroll,3981,3981,
INV310947,C100994,D202435,2025-03-01,PAYROLL_MPS,Managed Payroll,3981,3981,
INV310948,C102714,D202436,2024-05-01,PAYROLL_MPS,Managed Payroll,2209,2209,
INV310949,C104877,D202437,2025-05-01,PAYROLL_DIY,Payroll DIY,1443,1443,
INV310950,C104877,D202437,2025-06-01,PAYROLL_DIY,Payroll DIY,1443,1443,
INV310951,C104877,D202437,2025-07-01,PAYROLL_DIY,Payroll DIY,1443,1443,
INV310952,C104877,D202437,2025-08-01,PAYROLL_DIY,Payroll DIY,1443,1443,
INV310953,C104877,D202437,2025-09-01,PAYROLL_DIY,Payroll DIY,1443,1443,
INV310954,C104877,D202437,2025-10-01,PAYROLL_DIY,Payroll DIY,1443,1443,
INV310955,C104877,D202437,2025-11-01,PAYROLL_DIY,Payroll DIY,1443,1443,
INV310956,C104877,D202437,2025-12-01,PAYROLL_DIY,Payroll DIY,1443,1665,
INV310956,C104877,D202437,2025-12-01,PAYROLL_MPS,Managed Payroll,222,1665,addon
INV310957,C104877,D202437,2026-01-01,PAYROLL_DIY,Payroll DIY,1443,1443,
INV310958,C102708,D202438,2024-12-01,PAYROLL_DIY,Payroll DIY,1418,1418,credit
INV310959,C102708,D202438,2025-01-01,PAYROLL_DIY,Payroll DIY,2790,2790,
INV310960,C102708,D202438,2025-02-01,PAYROLL_DIY,Payroll DIY,2790,2790,
INV310961,C102708,D202438,2025-03-01,PAYROLL_DIY,Payroll DIY,2790,2790,
INV310962,C102708,D202438,2025-04-01,PAYROLL_DIY,Payroll DIY,2790,2790,
INV310963,C102708,D202438,2025-05-01,PAYROLL_DIY,Payroll DIY,2790,2790,
INV310964,C100917,D202439,2024-07-01,PAYROLL_DIY,Payroll DIY,2985,2985,
INV310965,C100917,D202439,2024-08-01,PAYROLL_DIY,Payroll DIY,2267,2267,downgrade
INV310966,C100917,D202439,2024-09-01,PAYROLL_DIY,Payroll DIY,2985,2985,
INV310967,C102092,D202440,2024-11-01,PAYROLL_DIY,Payroll DIY,3714,4805,
INV310967,C102092,D202440,2024-11-01,ADD_ON_TKR,TKR Add-on,1091,4805,addon
INV310968,C100941,D202441,2024-05-01,PM,People Management,480,480,
INV310969,C100941,D202441,2024-06-01,PM,People Management,480,480,
INV310970,C100941,D202441,2024-07-01,PM,People Management,0,0,free_trial
INV310971,C100941,D202441,2024-08-01,PM,People Management,480,480,
INV310972,C100941,D202441,2024-09-01,PM,People Management,480,480,
INV310973,C102622,D202443,2024-09-01,ADD_ON_TKR,TKR Add-on,637,637,
INV310974,C104935,D202445,2024-05-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310975,C104935,D202445,2024-06-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310976,C104935,D202445,2024-07-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310977,C104935,D202445,2024-08-01,PAYROLL_DIY,Payroll DIY,1674,2218,
INV310977,C104935,D202445,2024-08-01,ADD_ON_TKR,TKR Add-on,544,2218,addon
INV310978,C104935,D202445,2024-09-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310979,C104935,D202445,2024-10-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310980,C104935,D202445,2024-11-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310981,C104935,D202445,2024-12-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310982,C104935,D202445,2025-01-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310983,C104935,D202445,2025-02-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310984,C104935,D202445,2025-03-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310985,C104935,D202445,2025-04-01,PAYROLL_DIY,Payroll DIY,1674,1674,
INV310986,C103053,D202446,2024-11-01,PAYROLL_MPS,Managed Payroll,7244,7244,
INV310987,C103053,D202446,2024-12-01,PAYROLL_MPS,Managed Payroll,7244,7244,
INV310988,C103053,D202446,2025-01-01,PAYROLL_MPS,Managed Payroll,7244,7244,
INV310989,C103053,D202446,2025-02-01,PAYROLL_MPS,Managed Payroll,7244,7244,
INV310990,C103053,D202446,2025-03-01,PAYROLL_MPS,Managed Payroll,7244,7244,
INV310991,C104069,D202447,2025-06-01,PAYROLL_DIY,Payroll DIY,2612,2612,
INV310992,C104069,D202447,2025-07-01,PAYROLL_DIY,Payroll DIY,2612,2612,
INV310993,C104069,D202447,2025-08-01,PAYROLL_DIY,Payroll DIY,1752,1752,downgrade
INV310994,C104069,D202447,2025-09-01,PAYROLL_DIY,Payroll DIY,2612,2612,
INV310995,C104069,D202447,2025-10-01,PAYROLL_DIY,Payroll DIY,2612,2612,
INV310996,C104069,D202447,2025-11-01,PAYROLL_DIY,Payroll DIY,2612,3537,
INV310996,C104069,D202447,2025-11-01,PAYROLL_MPS,Managed Payroll,925,3537,addon
INV310997,C104069,D202447,2025-12-01,PAYROLL_DIY,Payroll DIY,2612,2612,
INV310998,C104069,D202447,2026-01-01,PAYROLL_DIY,Payroll DIY,2612,2612,
INV310999,C104069,D202447,2026-02-01,PAYROLL_DIY,Payroll DIY,2612,3125,
INV310999,C104069,D202447,2026-02-01,PM,People Management,513,3125,addon
INV311000,C102236,D202448,2024-07-01,ADD_ON_TKR,TKR Add-on,770,770,
INV311001,C102236,D202448,2024-08-01,ADD_ON_TKR,TKR Add-on,770,770,
INV311002,C102236,D202448,2024-09-01,ADD_ON_TKR,TKR Add-on,770,854,
INV311002,C102236,D202448,2024-09-01,PAYROLL_DIY,Payroll DIY,84,854,addon
INV311003,C102236,D202448,2024-10-01,ADD_ON_TKR,TKR Add-on,770,770,
INV311004,C102236,D202448,2024-11-01,ADD_ON_TKR,TKR Add-on,924,924,upgrade
INV311005,C100151,D202449,2025-08-01,ADD_ON_TKR,TKR Add-on,1139,1139,
INV311006,C100151,D202449,2025-09-01,ADD_ON_TKR,TKR Add-on,1139,1139,
INV311007,C100151,D202449,2025-10-01,ADD_ON_TKR,TKR Add-on,1139,1139,
INV311008,C100151,D202449,2025-11-01,ADD_ON_TKR,TKR Add-on,1139,1139,
INV311009,C100151,D202449,2025-12-01,ADD_ON_TKR,TKR Add-on,1139,1139,
INV311010,C100151,D202449,2026-01-01,ADD_ON_TKR,TKR Add-on,1139,1139,
INV311011,C102508,D202450,2024-04-01,PM,People Management,1105,1105,
INV311012,C100803,D202451,2025-09-01,PAYROLL_MPS,Managed Payroll,6152,6152,
INV311013,C102797,D202452,2024-09-01,PAYROLL_MPS,Managed Payroll,2954,2954,
INV311014,C102797,D202452,2024-10-01,PAYROLL_MPS,Managed Payroll,2954,2954,
INV311015,C100885,D202453,2024-06-01,ADD_ON_TKR,TKR Add-on,796,796,
INV311016,C100885,D202453,2024-07-01,ADD_ON_TKR,TKR Add-on,796,796,
INV311017,C100885,D202453,2024-08-01,ADD_ON_TKR,TKR Add-on,796,796,
INV311018,C100885,D202453,2024-09-01,ADD_ON_TKR,TKR Add-on,796,796,
INV311019,C100885,D202453,2024-10-01,ADD_ON_TKR,TKR Add-on,476,476,credit
INV311020,C102959,D202454,2024-05-01,PAYROLL_DIY,Payroll DIY,1349,1349,
INV311021,C102959,D202454,2024-06-01,PAYROLL_DIY,Payroll DIY,1349,1349,
INV311022,C102959,D202454,2024-07-01,PAYROLL_DIY,Payroll DIY,1349,1349,
INV311023,C102959,D202454,2024-08-01,PAYROLL_DIY,Payroll DIY,1349,1349,
INV311024,C103768,D202455,2024-11-01,PAYROLL_MPS,Managed Payroll,4584,4584,
INV311025,C103768,D202455,2024-12-01,PAYROLL_MPS,Managed Payroll,4584,4584,
INV311026,C103460,D202456,2024-11-01,PAYROLL_DIY,Payroll DIY,2229,2229,
INV311027,C103460,D202456,2024-12-01,PAYROLL_DIY,Payroll DIY,2229,2229,
INV311028,C103460,D202456,2025-01-01,PAYROLL_DIY,Payroll DIY,2229,2229,
INV311029,C103460,D202456,2025-02-01,PAYROLL_DIY,Payroll DIY,2229,2229,
INV311030,C103460,D202456,2025-03-01,PAYROLL_DIY,Payroll DIY,2229,2229,
INV311031,C100865,D202457,2025-07-01,PAYROLL_MPS,Managed Payroll,3407,3407,
INV311032,C100865,D202457,2025-08-01,PAYROLL_MPS,Managed Payroll,3407,3407,
INV311033,C100865,D202457,2025-09-01,PAYROLL_MPS,Managed Payroll,3407,3407,
INV311034,C100865,D202457,2025-10-01,PAYROLL_MPS,Managed Payroll,3407,3407,
INV311035,C100703,D202458,2024-05-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311036,C100703,D202458,2024-06-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311037,C100703,D202458,2024-07-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311038,C100703,D202458,2024-08-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311039,C100703,D202458,2024-09-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311040,C100703,D202458,2024-10-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311041,C100703,D202458,2024-11-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311042,C100703,D202458,2024-12-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311043,C100703,D202458,2025-01-01,PAYROLL_DIY,Payroll DIY,1195,1195,
INV311044,C103157,D202460,2024-11-01,PM,People Management,1369,1369,
INV311045,C100056,D202461,2025-01-01,ADD_ON_TKR,TKR Add-on,490,490,
INV311046,C100056,D202461,2025-02-01,ADD_ON_TKR,TKR Add-on,490,490,
INV311047,C100056,D202461,2025-03-01,ADD_ON_TKR,TKR Add-on,490,490,
INV311048,C100056,D202461,2025-04-01,ADD_ON_TKR,TKR Add-on,490,490,
INV311049,C100056,D202461,2025-05-01,ADD_ON_TKR,TKR Add-on,490,490,
INV311050,C100056,D202461,2025-06-01,ADD_ON_TKR,TKR Add-on,0,0,free_trial
INV311051,C104117,D202463,2024-07-01,PM,People Management,1238,1238,
INV311052,C104117,D202463,2024-08-01,PM,People Management,1238,1238,
INV311053,C104117,D202463,2024-09-01,PM,People Management,1238,1238,
INV311054,C104117,D202463,2024-10-01,PM,People Management,1238,1238,
INV311055,C104117,D202463,2024-11-01,PM,People Management,1238,1238,
INV311056,C104117,D202463,2024-12-01,PM,People Management,1238,1238,
INV311057,C104117,D202463,2025-01-01,PM,People Management,1238,1238,
INV311058,C104117,D202463,2025-02-01,PM,People Management,1238,1238,
INV311059,C104117,D202463,2025-03-01,PM,People Management,985,985,credit
INV311060,C100304,D202464,2025-08-01,PAYROLL_MPS,Managed Payroll,3090,4124,
INV311060,C100304,D202464,2025-08-01,PM,People Management,1034,4124,addon
INV311061,C100304,D202464,2025-09-01,PAYROLL_MPS,Managed Payroll,3090,3090,
INV311062,C103314,D202466,2025-05-01,ADD_ON_TKR,TKR Add-on,1007,1007,
INV311063,C103314,D202466,2025-06-01,ADD_ON_TKR,TKR Add-on,1007,1007,
INV311064,C103314,D202466,2025-07-01,ADD_ON_TKR,TKR Add-on,1007,1007,
INV311065,C103314,D202466,2025-08-01,ADD_ON_TKR,TKR Add-on,1007,1007,
INV311066,C103314,D202466,2025-09-01,ADD_ON_TKR,TKR Add-on,1007,1007,
INV311067,C100804,D202467,2025-03-01,PM,People Management,979,979,
INV311068,C100804,D202467,2025-04-01,PM,People Management,979,979,
INV311069,C100804,D202467,2025-05-01,PM,People Management,979,979,
INV311070,C100804,D202467,2025-06-01,PM,People Management,1126,1126,upgrade
INV311071,C100804,D202467,2025-07-01,PM,People Management,979,979,
INV311072,C100804,D202467,2025-08-01,PM,People Management,979,1121,
INV311072,C100804,D202467,2025-08-01,ADD_ON_TKR,TKR Add-on,142,1121,addon
INV311073,C100063,D202468,2024-12-01,PM,People Management,993,993,
INV311074,C100063,D202468,2025-01-01,PM,People Management,993,993,
INV311075,C100063,D202468,2025-02-01,PM,People Management,409,409,credit
INV311076,C100063,D202468,2025-03-01,PM,People Management,993,993,
INV311077,C100063,D202468,2025-04-01,PM,People Management,993,993,
INV311078,C100063,D202468,2025-05-01,PM,People Management,993,993,
INV311079,C100063,D202468,2025-06-01,PM,People Management,993,993,
INV311080,C100063,D202468,2025-07-01,PM,People Management,993,993,
INV311081,C100063,D202468,2025-08-01,PM,People Management,993,993,
INV311082,C100063,D202468,2025-09-01,PM,People Management,993,993,
INV311083,C100063,D202468,2025-10-01,PM,People Management,993,993,
INV311084,C100063,D202468,2025-11-01,PM,People Management,993,993,
INV311085,C103509,D202469,2024-05-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311086,C103509,D202469,2024-06-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311087,C103509,D202469,2024-07-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311088,C100733,D202470,2025-03-01,PAYROLL_MPS,Managed Payroll,5919,5919,
INV311089,C101425,D202471,2024-08-01,PM,People Management,1537,1537,
INV311090,C101425,D202471,2024-09-01,PM,People Management,1537,1537,
INV311091,C101425,D202471,2024-10-01,PM,People Management,1537,1537,
INV311092,C101425,D202471,2024-11-01,PM,People Management,1537,1537,
INV311093,C101425,D202471,2024-12-01,PM,People Management,1537,1537,
INV311094,C101425,D202471,2025-01-01,PM,People Management,1537,1537,
INV311095,C100562,D202473,2025-07-01,ADD_ON_TKR,TKR Add-on,0,0,free_trial
INV311096,C100562,D202473,2025-08-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311097,C100562,D202473,2025-09-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311098,C100562,D202473,2025-10-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311099,C100562,D202473,2025-11-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311100,C100562,D202473,2025-12-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311101,C100562,D202473,2026-01-01,ADD_ON_TKR,TKR Add-on,0,0,free_trial
INV311102,C100562,D202473,2026-02-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311103,C100562,D202473,2026-03-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311104,C100562,D202473,2026-04-01,ADD_ON_TKR,TKR Add-on,935,1232,
INV311104,C100562,D202473,2026-04-01,PAYROLL_DIY,Payroll DIY,297,1232,addon
INV311105,C100562,D202473,2026-05-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311106,C100562,D202473,2026-06-01,ADD_ON_TKR,TKR Add-on,935,935,
INV311107,C102611,D202474,2024-09-01,PM,People Management,1057,1057,
INV311108,C102611,D202474,2024-10-01,PM,People Management,1057,1225,
INV311108,C102611,D202474,2024-10-01,PAYROLL_MPS,Managed Payroll,168,1225,addon
INV311109,C102611,D202474,2024-11-01,PM,People Management,1057,1057,
INV311110,C102611,D202474,2024-12-01,PM,People Management,1057,1057,
INV311111,C102611,D202474,2025-01-01,PM,People Management,1057,1057,
INV311112,C102611,D202474,2025-02-01,PM,People Management,1057,1057,
INV311113,C102611,D202474,2025-03-01,PM,People Management,1057,1057,
INV311114,C104039,D202475,2024-06-01,PAYROLL_MPS,Managed Payroll,5039,5039,
INV311115,C104039,D202475,2024-07-01,PAYROLL_MPS,Managed Payroll,5039,5039,
INV311116,C104039,D202475,2024-08-01,PAYROLL_MPS,Managed Payroll,5039,5039,
INV311117,C104039,D202475,2024-09-01,PAYROLL_MPS,Managed Payroll,7298,7298,upgrade
INV311118,C102155,D202476,2025-02-01,PM,People Management,544,544,credit
INV311119,C102155,D202476,2025-03-01,PM,People Management,1138,1138,
INV311120,C101573,D202477,2024-08-01,PM,People Management,1161,1161,
INV311121,C101573,D202477,2024-09-01,PM,People Management,717,717,downgrade
INV311122,C101573,D202477,2024-10-01,PM,People Management,1161,1303,
INV311122,C101573,D202477,2024-10-01,PAYROLL_DIY,Payroll DIY,142,1303,addon
INV311123,C101573,D202477,2024-11-01,PM,People Management,824,824,upgrade;credit
INV311124,C104335,D202478,2025-07-01,PAYROLL_MPS,Managed Payroll,6832,6832,
INV311125,C104335,D202478,2025-08-01,PAYROLL_MPS,Managed Payroll,6832,6832,
INV311126,C104335,D202478,2025-09-01,PAYROLL_MPS,Managed Payroll,4351,4351,credit
INV311127,C104940,D202479,2025-04-01,PAYROLL_DIY,Payroll DIY,2122,2122,
INV311128,C104940,D202479,2025-05-01,PAYROLL_DIY,Payroll DIY,2122,2122,
INV311129,C104940,D202479,2025-06-01,PAYROLL_DIY,Payroll DIY,2122,2122,
INV311130,C104940,D202479,2025-07-01,PAYROLL_DIY,Payroll DIY,2122,2122,
INV311131,C104940,D202479,2025-08-01,PAYROLL_DIY,Payroll DIY,2122,2122,
INV311132,C104940,D202479,2025-09-01,PAYROLL_DIY,Payroll DIY,2122,2122,
INV311133,C104940,D202479,2025-10-01,PAYROLL_DIY,Payroll DIY,2122,2122,
INV311134,C104940,D202479,2025-11-01,PAYROLL_DIY,Payroll DIY,1154,1154,credit
INV311135,C104940,D202479,2025-12-01,PAYROLL_DIY,Payroll DIY,2122,2122,
INV311136,C103247,D202480,2024-05-01,PAYROLL_DIY,Payroll DIY,1557,1557,
INV311137,C103247,D202480,2024-06-01,PAYROLL_DIY,Payroll DIY,1557,1557,
INV311138,C103247,D202480,2024-07-01,PAYROLL_DIY,Payroll DIY,1557,1557,
INV311139,C103247,D202480,2024-08-01,PAYROLL_DIY,Payroll DIY,1557,1557,
INV311140,C103247,D202480,2024-09-01,PAYROLL_DIY,Payroll DIY,1557,1557,
INV311141,C103247,D202480,2024-10-01,PAYROLL_DIY,Payroll DIY,1557,1557,
INV311142,C103247,D202480,2024-11-01,PAYROLL_DIY,Payroll DIY,1557,1557,
INV311143,C103247,D202480,2024-12-01,PAYROLL_DIY,Payroll DIY,1557,1557,
INV311144,C103247,D202480,2025-01-01,PAYROLL_DIY,Payroll DIY,1199,1199,credit
INV311145,C104017,D202481,2024-05-01,PAYROLL_MPS,Managed Payroll,3603,3603,
INV311146,C104017,D202481,2024-06-01,PAYROLL_MPS,Managed Payroll,3603,3603,
INV311147,C100290,D202482,2025-07-01,PAYROLL_DIY,Payroll DIY,595,595,
INV311148,C100290,D202482,2025-08-01,PAYROLL_DIY,Payroll DIY,595,595,
INV311149,C100290,D202482,2025-09-01,PAYROLL_DIY,Payroll DIY,595,595,
INV311150,C100290,D202482,2025-10-01,PAYROLL_DIY,Payroll DIY,595,787,
INV311150,C100290,D202482,2025-10-01,PM,People Management,192,787,addon
INV311151,C100290,D202482,2025-11-01,PAYROLL_DIY,Payroll DIY,595,595,
INV311152,C100290,D202482,2025-12-01,PAYROLL_DIY,Payroll DIY,595,595,
INV311153,C100290,D202482,2026-01-01,PAYROLL_DIY,Payroll DIY,716,716,upgrade
INV311154,C100290,D202482,2026-02-01,PAYROLL_DIY,Payroll DIY,595,595,
INV311155,C100290,D202482,2026-03-01,PAYROLL_DIY,Payroll DIY,595,595,
INV311156,C102356,D202483,2025-04-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311157,C102356,D202483,2025-05-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311158,C102356,D202483,2025-06-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311159,C102356,D202483,2025-07-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311160,C102356,D202483,2025-08-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311161,C102356,D202483,2025-09-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311162,C102356,D202483,2025-10-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311163,C102356,D202483,2025-11-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311164,C102356,D202483,2025-12-01,PAYROLL_MPS,Managed Payroll,3153,3153,
INV311165,C102756,D202485,2024-12-01,PAYROLL_MPS,Managed Payroll,2474,2474,
INV311166,C102756,D202485,2025-01-01,PAYROLL_MPS,Managed Payroll,2474,2474,
INV311167,C102756,D202485,2025-02-01,PAYROLL_MPS,Managed Payroll,1861,1861,downgrade
INV311168,C102756,D202485,2025-03-01,PAYROLL_MPS,Managed Payroll,0,0,free_trial
INV311169,C102756,D202485,2025-04-01,PAYROLL_MPS,Managed Payroll,2474,2474,
INV311170,C102756,D202485,2025-05-01,PAYROLL_MPS,Managed Payroll,2474,2474,
INV311171,C103654,D202487,2025-02-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311172,C103654,D202487,2025-03-01,PAYROLL_DIY,Payroll DIY,0,0,upgrade
INV311173,C103654,D202487,2025-04-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311174,C103654,D202487,2025-05-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311175,C103654,D202487,2025-06-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311176,C103654,D202487,2025-07-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311177,C103654,D202487,2025-08-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311178,C103654,D202487,2025-09-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311179,C103654,D202487,2025-10-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311180,C103654,D202487,2025-11-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311181,C103654,D202487,2025-12-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311182,C103654,D202487,2026-01-01,PAYROLL_DIY,Payroll DIY,0,0,
INV311183,C103158,D202488,2025-06-01,PM,People Management,1393,1393,
INV311184,C103158,D202488,2025-07-01,PM,People Management,1393,1393,
INV311185,C103158,D202488,2025-08-01,PM,People Management,1393,1393,
INV311186,C103158,D202488,2025-09-01,PM,People Management,1393,1393,
INV311187,C103158,D202488,2025-10-01,PM,People Management,1393,1393,
INV311188,C103158,D202488,2025-11-01,PM,People Management,1393,1393,
