deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag,company_name,industry,employee_count,is_partner,first_invoice_date
D202136,C101834,1/12/2024,6/12/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,7050,0,Rimu Partners,Software,1,0,
D202137,C104186,19/02/2025,10/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5413,0,Pivot Summit Limited,Construction,39,0,1/06/2025
D202138,C102153,22/08/2024,20/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2904,0,Duncan Air Tui Trust,Construction,1,0,1/12/2024
D202139,C102152,30/11/2024,21/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,3552,0,Summit Ltd,Accounting,82,0,1/03/2025
D202140,C104321,2/07/2025,18/09/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1206,0,Atlas Co.,Manufacturing,18,0,
D202141,C104190,24/03/2024,17/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1020,0,Alpha Limited,Construction,22,0,1/06/2024
D202142,C102341,6/11/2024,1/12/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,4361,0,Alpha Services,Software,38,0,
D202143,C103785,24/01/2024,31/03/2024,Closed Won,PM,People Management,Partners,dt,702,0,Duncan Air Co.,Construction,40,0,1/05/2024
D202144,C102323,25/08/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,747,0,Harbour Tui Holdings,Construction,34,0,1/07/2024
D202145,C100419,27/03/2024,,Open,PM,People Management,Partners,shao,677,0,Kauri Co.,Retail,67,0,1/08/2025
D202146,C104422,28/02/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,dt,3230,0,Duncan Air Partners,Healthcare,12,0,1/02/2025
D202147,C102273,22/02/2025,21/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1158,0,Alpha Beta Ltd,Legal,1,0,1/06/2025
D202148,C104413,3/08/2024,29/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,3047,0,Summit Tui Services,Education,37,0,1/09/2024
D202149,C101348,28/05/2025,,Open,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,2595,0,Beta Wenita Group,Legal,8,0,1/03/2024
D202150,C100718,5/02/2024,8/02/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,awong,5279,0,Eurotec Holdings,Legal,57,0,
D202151,C104593,14/01/2024,20/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1161,0,Ohomairangi Ltd,Manufacturing,25,0,1/04/2024
D202152,C101176,21/05/2025,13/07/2025,Closed Lost,PM,People Management,Direct,shao,915,0,Harbour Beta Ltd,Healthcare,6,0,
D202153,C101262,16/05/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,3269,0,Atlas Limited,Accounting,68,0,1/04/2024
D202154,C101280,7/05/2025,22/07/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,907,0,Nimbus Services,Construction,1,0,1/08/2025
D202155,C100896,19/02/2024,,Open,ADD_ON_TKR,TKR Add-on,Direct,awong,987,0,Atlas Ltd,Construction,15,0,1/04/2025
D202156,C100161,14/08/2024,25/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1302,0,Eurotec Kea Holdings,Education,1,0,1/12/2024
D202157,C101678,15/08/2024,25/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4358,0,Nimbus Trust,Software,10,1,1/10/2024
D202158,C101812,8/04/2025,17/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1424,0,Summit Co.,Software,23,0,1/05/2025
D202159,C104993,9/04/2025,4/05/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dt,1779,0,Eurotec Co.,Healthcare,67,0,1/06/2025
D202160,C103384,8/08/2024,,Open,PM,People Management,Partners,unassigned,1755,0,Duncan Air Co.,Healthcare,31,1,1/04/2025
D202161,C100663,25/09/2024,,Open,PM,People Management,Direct,dinkster,1881,0,Rimu Wenita Services,Legal,15,0,1/05/2024
D202162,C100061,26/03/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,267,0,Beta Eurotec Trust,Legal,68,0,1/06/2024
D202163,C102955,12/04/2024,1/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,3777,1,Atlas Limited,Manufacturing,25,0,1/06/2024
D202164,C103703,15/03/2024,5/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,976,0,Kauri Group,Construction,24,0,1/06/2024
D202165,C103974,27/04/2025,8/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,1688,0,Beta Holdings,Retail,49,0,1/06/2025
D202166,C103550,13/06/2025,2/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,3475,1,Wenita Holdings,Construction,3,0,1/07/2025
D202167,C103135,24/05/2025,12/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,0,0,Rimu Trust,Manufacturing,67,0,1/07/2025
D202168,C104034,25/05/2024,7/07/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,awong,5350,0,Kea Summit Ltd,Education,45,0,
D202169,C104268,19/07/2024,15/10/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,shao,1060,0,Nimbus Ltd,Software,24,0,
D202170,C104474,10/06/2024,20/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,5429,0,Ohomairangi Harbour Services,Retail,2,0,1/08/2024
D202171,C102491,26/06/2025,27/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,172,0,Summit Co.,Legal,1,0,1/08/2025
D202172,C100244,11/09/2024,28/11/2024,Closed Won,PM,People Management,Partners,awong,1936,0,Beta Alpha Holdings,Retail,1,1,1/12/2024
D202173,C100160,9/10/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,5252,0,Atlas Ltd,Software,57,0,1/04/2025
D202174,C104812,4/09/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,nobody,3431,0,Alpha Holdings,Healthcare,31,1,1/03/2025
D202175,C104314,5/02/2025,13/04/2025,Closed Won,PM,People Management,Direct,shao,629,0,Beta Services,Manufacturing,61,0,1/04/2025
D202176,C103000,21/03/2025,,Open,PM,People Management,Partners,shao,1061,0,Kea Ohomairangi Limited,Construction,77,0,1/03/2025
D202177,C101068,21/02/2025,,Open,PM,People Management,Partners,shao,1414,0,Atlas Beta Group,Legal,56,0,1/04/2025
D202178,C100475,29/12/2024,5/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1449,0,Summit Alpha Partners,Education,1,0,1/04/2025
D202179,C103739,25/05/2025,23/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,3249,0,Harbour Co.,Accounting,53,0,1/07/2025
D202180,C101200,22/08/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,246,0,Ohomairangi Limited,Accounting,6,0,1/09/2025
D202181,C103536,10/08/2024,5/10/2024,Closed Won,PM,People Management,Partners,dt,1374,0,Pivot Nimbus Ltd,Education,33,0,1/10/2024
D202182,C103181,10/03/2024,31/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,322,0,Duncan Air Ltd,Construction,52,0,1/07/2024
D202183,C102198,15/11/2024,2/12/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dt,4332,0,Rimu Holdings,Education,1,0,
D202184,C102595,9/02/2025,26/03/2025,Closed Won,PM,People Management,Partners,awong,1492,0,Kauri Trust,Legal,1,0,1/04/2025
D202185,C104962,25/01/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,617,0,Tui Beta Partners,Education,17,0,1/08/2025
D202186,C103591,9/05/2024,11/05/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1231,0,Nimbus Alpha Trust,Retail,9,0,
D202187,C100493,3/02/2025,26/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2521,0,Nimbus Trust,Construction,1,1,1/05/2025
D202188,C102733,4/06/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,dt,0,0,Ohomairangi Kauri Limited,Healthcare,96,0,1/04/2024
D202189,C102025,26/06/2024,10/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2185,0,Pivot Holdings,Education,19,0,1/08/2024
D202190,C101482,2/09/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,dt,2982,0,Atlas Ltd,Software,70,1,1/03/2025
D202191,C101674,24/03/2024,4/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1196,0,Beta Rimu Ltd,Software,27,0,1/04/2024
D202192,C103726,17/01/2024,30/03/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,nobody,1134,0,Rimu Co.,Accounting,14,0,
D202193,C101821,7/04/2024,15/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,621,0,Eurotec Group,Accounting,10,0,1/06/2024
D202194,C100175,16/12/2024,17/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,351,0,Summit Rimu Partners,Construction,15,0,1/01/2025
D202195,C101571,22/02/2025,9/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,972,0,Atlas Ltd,Education,1,0,1/04/2025
D202196,C100068,24/04/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,204,0,Kea Co.,Manufacturing,6,0,1/12/2024
D202197,C100443,30/06/2024,26/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,nobody,1819,0,Tui Limited,Legal,83,0,1/09/2024
D202198,C103972,9/05/2024,6/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,7272,0,Alpha Holdings,Legal,35,0,1/08/2024
D202199,C101177,7/03/2024,8/03/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,2957,0,Wenita Services,Manufacturing,1,0,
D202200,C100842,20/01/2024,27/03/2024,Closed Lost,PM,People Management,Direct,dinkster,930,0,Rimu Alpha Co.,Accounting,90,0,
D202201,C101952,11/12/2024,14/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1061,0,Tui Limited,Retail,77,0,1/02/2025
D202202,C101587,18/06/2024,31/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,2041,1,Harbour Pivot Services,Manufacturing,21,0,1/08/2024
D202203,C101884,14/06/2025,29/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4942,0,Harbour Services,Legal,11,0,1/08/2025
D202204,C101150,15/06/2024,26/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6012,0,Rimu Kauri Ltd,Software,21,0,1/07/2024
D202205,C101537,19/08/2024,28/10/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dt,1277,0,Tui Partners,Software,63,0,
D202206,C100269,25/02/2024,6/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,276,0,Eurotec Partners,Education,1,0,1/04/2024
D202207,C102491,13/03/2024,14/05/2024,Closed Lost,PM,People Management,Direct,shao,855,0,Summit Co.,Legal,1,0,
D202208,C102627,10/09/2024,26/11/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,93,0,Ohomairangi Alpha Partners,Construction,42,0,
D202209,C104124,21/06/2025,5/07/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,402,0,Pivot Kea Trust,Retail,42,0,
D202210,C100284,24/03/2024,27/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1706,0,Kea Pivot Limited,Legal,25,0,1/05/2024
D202211,C100932,13/03/2024,,Open,PM,People Management,Direct,mkoenen,1214,0,Beta Ohomairangi Trust,Manufacturing,41,0,1/06/2024
D202212,C101486,10/03/2025,31/05/2025,Closed Won,PM,People Management,Direct,mkoenen,1779,0,Kauri Trust,Education,1,0,1/06/2025
D202213,C104630,9/08/2024,3/11/2024,Closed Won,PM,People Management,Partners,dinkster,1628,0,Kea Trust,Legal,35,0,1/12/2024
D202214,C100431,2/11/2024,7/11/2024,Closed Won,PM,People Management,Partners,mkoenen,531,0,Wenita Tui Trust,Manufacturing,9,0,1/11/2024
D202215,C101789,23/08/2024,,Open,PM,People Management,Partners,awong,1967,0,Tui Trust,Accounting,37,0,1/03/2024
D202216,C101676,5/06/2025,23/07/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dinkster,2765,0,Harbour Pivot Co.,Legal,47,0,
D202217,C101307,18/02/2024,18/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1903,0,Ohomairangi Services,Education,33,0,1/04/2024
D202218,C102159,3/04/2025,29/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,nobody,954,0,Pivot Co.,Education,2,0,1/07/2025
D202219,C104493,26/05/2024,12/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,893,0,Tui Co.,Accounting,22,0,1/09/2024
D202220,C104681,18/04/2025,21/04/2025,Closed Won,PM,People Management,Partners,awong,1690,0,Rimu Holdings,Construction,55,0,1/05/2025
D202221,C102608,4/05/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,381,0,Duncan Air Ltd,Education,1,0,1/09/2024
D202222,C100233,30/10/2024,21/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4656,0,Nimbus Trust,Software,32,0,1/12/2024
D202223,C103710,9/10/2024,21/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2780,0,Duncan Air Pivot Ltd,Retail,1,0,1/11/2024
D202224,C100987,3/06/2024,19/07/2024,Closed Won,PM,People Management,Partners,shao,1637,0,Summit Ltd,Construction,47,0,1/07/2024
D202225,C103623,24/02/2024,21/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,5316,0,Ohomairangi Alpha Limited,Retail,1,0,1/06/2024
D202226,C103173,4/10/2024,27/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5089,0,Ohomairangi Services,Software,1,0,1/01/2025
D202227,C104405,4/03/2025,10/05/2025,Closed Won,PM,People Management,Direct,shao,537,0,Atlas Co.,Software,30,0,1/06/2025
D202228,C101673,26/05/2025,16/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,3509,0,Ohomairangi Limited,Healthcare,47,0,1/08/2025
D202229,C104245,30/06/2025,11/08/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1821,0,Beta Ltd,Healthcare,87,0,1/08/2025
D202230,C104126,19/05/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1147,0,Alpha Services,Education,1,0,1/03/2025
D202231,C104198,26/12/2024,1/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1475,0,Eurotec Trust,Manufacturing,1,0,1/01/2025
D202232,C104314,6/12/2024,24/12/2024,Closed Won,PM,People Management,Partners,dinkster,2030,0,Beta Services,Manufacturing,61,0,1/01/2025
D202233,C101708,8/05/2024,11/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4969,0,Rimu Trust,Manufacturing,58,0,1/06/2024
D202234,C101085,12/07/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,unassigned,1948,0,Duncan Air Group,Software,29,0,1/04/2025
D202235,C104460,22/01/2024,14/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2099,0,Alpha Co.,Healthcare,37,0,1/04/2024
D202236,C101811,29/01/2025,25/02/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,unassigned,942,0,Nimbus Limited,Accounting,68,1,
D202237,C101441,3/08/2024,,Open,PM,People Management,Direct,awong,2005,0,Summit Tui Group,Retail,3,0,1/03/2025
D202238,C104497,9/07/2024,,Open,PM,People Management,Partners,dt,1015,0,Beta Group,Legal,1,0,1/10/2024
D202239,C101645,9/12/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4206,0,Nimbus Co.,Retail,47,0,1/08/2024
D202240,C104918,12/05/2024,8/08/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,awong,5915,0,Alpha Group,Education,1,0,
D202241,C100057,25/11/2024,25/01/2025,Closed Won,PM,People Management,Direct,awong,1244,0,Kauri Co.,Accounting,15,0,1/03/2025
D202242,C104749,8/03/2025,27/05/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,1145,0,Eurotec Limited,Construction,25,0,
D202243,C102045,21/07/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,615,0,Duncan Air Partners,Healthcare,16,0,1/12/2024
D202244,C102450,4/03/2024,30/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,939,0,Tui Group,Construction,3,0,1/06/2024
D202245,C100911,17/03/2024,15/06/2024,Closed Won,PM,People Management,Direct,dt,1052,0,Duncan Air Ltd,Healthcare,26,0,1/07/2024
D202246,C104746,17/12/2024,22/02/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,awong,6888,0,Alpha Holdings,Construction,56,0,
D202247,C100058,7/05/2025,26/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4127,0,Eurotec Co.,Education,19,0,1/06/2025
D202248,C102531,30/09/2024,5/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,3057,0,Beta Limited,Education,1,0,1/12/2024
D202249,C104105,5/12/2024,4/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,819,0,Rimu Services,Manufacturing,64,0,1/03/2025
D202250,C100538,18/01/2025,27/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,688,0,Duncan Air Wenita Limited,Construction,1,0,1/03/2025
D202251,C102541,2/04/2024,22/04/2024,Closed Won,PM,People Management,Direct,dinkster,1468,0,Duncan Air Nimbus Co.,Construction,3,0,1/05/2024
D202252,C101291,9/03/2025,,Open,PM,People Management,Partners,awong,1424,0,Nimbus Atlas Group,Accounting,50,0,1/12/2024
D202253,C103399,30/03/2024,24/05/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dt,112,0,Atlas Services,Accounting,6,0,
D202254,C104806,19/05/2025,28/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,3128,0,Kea Co.,Construction,12,1,1/09/2025
D202255,C104852,2/07/2024,21/08/2024,Closed Won,PM,People Management,Direct,awong,1572,0,Tui Partners,Accounting,64,0,1/09/2024
D202256,C101245,1/06/2025,7/06/2025,Closed Won,PM,People Management,Partners,awong,666,0,Harbour Group,Accounting,43,0,1/06/2025
D202257,C102737,30/03/2024,1/04/2024,Closed Won,PM,People Management,Direct,awong,973,0,Beta Services,Healthcare,27,0,1/04/2024
D202258,C104578,27/03/2025,13/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1033,0,Rimu Partners,Construction,1,0,1/04/2025
D202259,C100446,28/06/2024,8/07/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1259,0,Pivot Services,Accounting,52,0,
D202260,C102602,22/05/2024,26/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1063,0,Kea Holdings,Accounting,68,0,1/07/2024
D202261,C104348,25/07/2024,14/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,340,0,Beta Co.,Retail,43,1,1/09/2024
D202262,C102493,24/04/2024,16/07/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,3703,0,Atlas Partners,Retail,25,0,
D202263,C101888,27/02/2024,1/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,6337,0,Ohomairangi Services,Legal,22,0,1/04/2024
D202264,C102951,9/06/2025,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,2610,0,Summit Duncan Air Limited,Construction,44,0,1/02/2025
D202265,C104886,9/10/2024,21/12/2024,Closed Lost,PM,People Management,Direct,mkoenen,859,0,Atlas Trust,Manufacturing,15,1,
D202266,C101676,27/06/2025,12/08/2025,Closed Won,PM,People Management,Partners,dt,0,0,Harbour Pivot Co.,Legal,47,0,1/08/2025
D202267,C104456,31/10/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,dt,712,0,Tui Limited,Legal,1,0,1/06/2025
D202268,C102293,9/02/2025,20/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,3764,0,Duncan Air Trust,Education,32,0,1/05/2025
D202269,C104148,19/08/2024,20/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,712,0,Nimbus Limited,Manufacturing,1,0,1/09/2024
D202270,C101805,22/04/2024,,Open,ADD_ON_TKR,TKR Add-on,Direct,dinkster,575,0,Tui Eurotec Trust,Legal,1,0,1/04/2025
D202271,C101974,20/04/2025,,Open,PM,People Management,Direct,awong,1357,0,Kauri Limited,Retail,50,0,1/08/2025
D202272,C104475,19/01/2025,12/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,5280,0,Kea Holdings,Software,1,0,1/03/2025
D202273,C104421,26/03/2024,9/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,1941,0,Harbour Partners,Construction,47,0,1/05/2024
D202274,C104843,17/05/2025,8/08/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,148,0,Kauri Co.,Healthcare,1,0,1/08/2025
D202275,C102546,4/07/2024,12/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,635,0,Duncan Air Partners,Software,8,0,1/09/2024
D202276,C103836,10/07/2024,28/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,1183,0,Alpha Group,Healthcare,31,0,1/11/2024
D202277,C103811,6/01/2024,,Open,PM,People Management,Direct,unassigned,1220,0,Tui Group,Education,29,0,1/07/2025
D202278,C104548,24/04/2024,6/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4368,0,Eurotec Kauri Group,Education,30,0,1/08/2024
D202279,C100092,26/05/2024,25/06/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dt,0,0,Eurotec Ltd,Education,26,0,
D202280,C100575,28/04/2024,30/04/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,dinkster,864,0,Eurotec Kauri Group,Software,34,0,
D202281,C102067,2/06/2025,9/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,2970,0,Ohomairangi Ltd,Manufacturing,31,0,1/07/2025
D202282,C102757,29/12/2024,5/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,0,0,Eurotec Services,Software,27,0,1/03/2025
D202283,C104761,30/11/2024,7/02/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,shao,1067,0,Wenita Tui Ltd,Education,1,0,
D202284,C103119,16/08/2024,23/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5218,0,Kea Ltd,Legal,41,0,1/10/2024
D202285,C101451,23/02/2024,16/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,8715,0,Kauri Beta Trust,Accounting,10,0,1/04/2024
D202286,C101151,3/05/2025,,Open,PM,People Management,Direct,shao,1030,0,Duncan Air Services,Accounting,71,0,1/09/2025
D202287,C101355,29/08/2024,30/09/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dt,2308,0,Rimu Holdings,Construction,1,1,
D202288,C100195,29/11/2024,11/12/2024,Closed Lost,PM,People Management,Direct,unassigned,515,0,Rimu Group,Software,16,0,
D202289,C104736,17/02/2024,22/03/2024,Closed Lost,PM,People Management,Partners,awong,1314,0,Rimu Alpha Group,Education,44,0,
D202290,C100540,25/07/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,3237,0,Nimbus Nimbus Limited,Construction,12,0,1/06/2024
D202291,C102135,24/03/2025,25/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,0,0,Wenita Trust,Manufacturing,31,0,1/05/2025
D202292,C101564,24/10/2024,9/11/2024,Closed Lost,PM,People Management,Direct,unassigned,204,0,Duncan Air Services,Manufacturing,55,0,
D202293,C102062,18/05/2024,11/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,0,0,Kauri Alpha Services,Education,10,0,1/09/2024
D202294,C104861,1/01/2024,25/01/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,130,0,Rimu Partners,Accounting,24,0,1/01/2024
D202295,C103042,19/01/2024,13/02/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,6384,0,Kea Ltd,Manufacturing,7,0,1/03/2024
D202296,C101889,22/05/2025,4/06/2025,Closed Won,PM,People Management,Partners,shao,1738,0,Rimu Co.,Legal,4,0,1/06/2025
D202297,C101406,5/02/2025,8/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,871,0,Atlas Co.,Retail,1,0,1/03/2025
D202298,C102385,23/07/2024,24/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,4211,0,Harbour Services,Education,50,0,1/10/2024
D202299,C102288,4/01/2024,1/04/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dt,4845,0,Harbour Group,Education,25,0,1/04/2024
D202300,C104910,20/07/2024,8/10/2024,Closed Won,PM,People Management,Partners,shao,960,0,Nimbus Rimu Limited,Healthcare,1,0,1/10/2024
D202301,C100664,22/06/2025,13/09/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,7372,0,Rimu Limited,Manufacturing,1,0,1/10/2025
D202302,C103598,12/08/2024,31/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1378,0,Eurotec Group,Retail,16,0,1/09/2024
D202303,C101460,25/01/2024,,Open,PM,People Management,Direct,shao,1593,0,Eurotec Harbour Co.,Accounting,47,0,1/07/2024
D202304,C103738,13/04/2024,1/05/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,shao,278,0,Ohomairangi Group,Legal,45,0,
D202305,C100316,9/02/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,unassigned,2791,0,Duncan Air Ltd,Healthcare,1,0,1/04/2024
