case,alt,choice,dist,cost,ivt,ovt,freq,income,urban,noalt
2880,bus,0,375,29.2,384,72,4,70,1,4
2880,car,0,375,71.25,253,0,0,70,1,4
2881,train,0,375,64.9,245,94,3,55,1,4
2881,air,1,375,157.5,58,120,36,55,1,4
2881,bus,0,375,29.2,384,72,4,55,1,4
2881,car,0,375,71.25,253,0,0,55,1,4
2882,train,0,375,64.9,245,94,3,35,1,4
2882,air,0,375,157.5,58,120,36,35,1,4
2882,bus,0,375,29.2,384,72,4,35,1,4
2882,car,1,375,71.25,253,0,0,35,1,4
2883,train,0,375,64.9,245,94,3,70,1,4
2883,air,0,375,157.5,58,120,36,70,1,4
2883,bus,0,375,29.2,384,72,4,70,1,4
2883,car,1,375,71.25,253,0,0,70,1,4
2901,train,0,187,46.05,131,90,8,70,0,4
2901,air,0,187,151.45,60,123,6,70,0,4
2901,bus,0,187,21.55,164,53,2,70,0,4
2901,car,1,187,35.53,121,0,0,70,0,4
2902,train,0,187,46.05,131,90,8,45,0,4
2902,air,0,187,151.45,60,123,6,45,0,4
2902,bus,0,187,21.55,164,53,2,45,0,4
2902,car,1,187,35.53,121,0,0,45,0,4
2903,train,0,187,46.05,131,90,8,5,0,4
2903,air,0,187,151.45,60,123,6,5,0,4
2903,bus,0,187,21.55,164,53,2,5,0,4
2903,car,1,187,35.53,121,0,0,5,0,4
2904,train,0,187,46.05,131,90,8,70,0,4
2904,air,0,187,151.45,60,123,6,70,0,4
2904,bus,0,187,21.55,164,53,2,70,0,4
2904,car,1,187,35.53,121,0,0,70,0,4
2907,train,0,366,65.15,245,99,3,70,1,4
2907,air,1,366,161.5,58,135,36,70,1,4
2907,bus,0,366,28.55,384,60,4,70,1,4
2907,car,0,366,69.54,248,0,0,70,1,4
2908,train,0,366,65.15,245,99,3,70,1,4
2908,air,0,366,161.5,58,135,36,70,1,4
2908,bus,0,366,28.55,384,60,4,70,1,4
2908,car,1,366,69.54,248,0,0,70,1,4
2912,train,0,180,56.9,148,140,8,32,0,4
2912,air,0,180,151.45,60,123,6,32,0,4
2912,bus,0,180,22.2,164,65,2,32,0,4
2912,car,1,180,34.2,119,0,0,32,0,4
2968,train,0,161,49.8,131,128,8,15,0,4
2968,air,0,161,159.3,60,150,6,15,0,4
2968,bus,0,161,26.2,164,95,2,15,0,4
2968,car,1,161,30.59,121,0,0,15,0,4
2969,train,1,309,66.4,245,124,3,35,1,4
2969,air,0,309,166.5,58,140,36,35,1,4
2969,bus,0,309,31.2,384,87,4,35,1,4
2969,car,0,309,58.71,215,0,0,35,1,4
2970,train,0,309,66.4,245,124,3,25,1,4
2970,air,0,309,166.5,58,140,36,25,1,4
2970,bus,0,309,31.2,384,87,4,25,1,4
2970,car,1,309,58.71,215,0,0,25,1,4
2971,train,0,309,66.4,245,124,3,35,1,4
2971,air,0,309,166.5,58,140,36,35,1,4
2971,bus,0,309,31.2,384,87,4,35,1,4
2971,car,1,309,58.71,215,0,0,35,1,4
2974,train,0,118,47.8,131,125,8,55,0,4
2974,air,0,118,161.45,60,138,6,55,0,4
2974,bus,0,118,12.64,62,70,5,55,0,4
2974,car,1,118,22.42,83,0,0,55,0,4
2975,train,0,118,47.8,131,125,8,35,0,4
2975,air,0,118,161.45,60,138,6,35,0,4
2975,bus,0,118,12.64,62,70,5,35,0,4
2975,car,1,118,22.42,83,0,0,35,0,4
2976,train,0,118,47.8,131,125,8,25,0,4
2976,air,0,118,161.45,60,138,6,25,0,4
2976,bus,0,118,12.64,62,70,5,25,0,4
2976,car,1,118,22.42,83,0,0,25,0,4
2977,train,0,149,50.3,131,138,8,15,0,4
2977,air,0,149,164.3,60,160,6,15,0,4
2977,bus,0,149,14.64,62,85,5,15,0,4
2977,car,1,149,28.31,116,0,0,15,0,4
2978,train,1,297,66.9,245,134,3,45,1,4
2978,air,0,297,171.5,58,150,36,45,1,4
2978,bus,0,297,29.72,338,77,1,45,1,4
2978,car,0,297,56.43,209,0,0,45,1,4
2979,train,0,297,66.9,245,134,3,55,1,4
2979,air,0,297,171.5,58,150,36,55,1,4
2979,bus,0,297,29.72,338,77,1,55,1,4
2979,car,1,297,56.43,209,0,0,55,1,4
2987,train,0,109,58.2,109,155,5,45,0,4
2987,air,0,109,164.3,60,170,6,45,0,4
2987,bus,0,109,26.2,164,105,2,45,0,4
2987,car,1,109,20.71,100,0,0,45,0,4
2988,train,0,109,58.2,109,155,5,25,0,4
2988,air,0,109,164.3,60,170,6,25,0,4
2988,bus,0,109,26.2,164,105,2,25,0,4
2988,car,1,109,20.71,100,0,0,25,0,4
2989,train,0,109,58.2,109,155,5,45,0,4
2989,air,0,109,164.3,60,170,6,45,0,4
2989,bus,0,109,26.2,164,105,2,45,0,4
2989,car,1,109,20.71,100,0,0,45,0,4
2990,train,0,181,59.9,148,145,8,70,0,4
2990,air,0,181,161.45,60,138,6,70,0,4
2990,bus,0,181,24.2,164,80,2,70,0,4
2990,car,1,181,34.39,128,0,0,70,0,4
2991,train,0,125,62.4,148,158,8,35,0,4
2991,air,0,125,164.3,60,160,6,35,0,4
2991,bus,0,125,26.2,164,95,2,35,0,4
2991,car,1,125,23.75,112,0,0,35,0,4
2998,train,0,293,78.4,263,164,3,70,1,4
2998,air,0,293,181.5,58,160,36,70,1,4
2998,bus,0,293,32.2,384,97,4,70,1,4
2998,car,1,293,55.67,252,0,0,70,1,4
3131,train,0,126,35.85,66,70,3,55,0,4
3131,air,0,126,135.2,40,142,15,55,0,4
3131,bus,0,126,19.8,140,105,18,55,0,4
3131,car,1,126,23.94,94,0,0,55,0,4
3132,train,0,126,35.85,66,70,3,70,0,4
3132,air,0,126,135.2,40,142,15,70,0,4
3132,bus,0,126,19.8,140,105,18,70,0,4
3132,car,1,126,23.94,94,0,0,70,0,4
3133,train,0,126,35.85,66,70,3,55,0,4
3133,air,0,126,135.2,40,142,15,55,0,4
3133,bus,0,126,19.8,140,105,18,55,0,4
3133,car,1,126,23.94,94,0,0,55,0,4
3134,train,0,126,34.4,66,75,3,15,0,4
3134,air,0,126,135.2,40,142,15,15,0,4
3134,bus,0,126,19.8,140,110,18,15,0,4
3134,car,1,126,23.94,94,0,0,15,0,4
3135,train,1,126,26.5,47,65,3,55,1,4
3135,air,0,126,130.45,40,131,15,55,1,4
3135,bus,0,126,19.3,120,100,18,55,1,4
3135,car,0,126,23.94,94,0,0,55,1,4
3136,train,0,126,26.5,47,65,3,15,1,4
3136,air,0,126,130.45,40,131,15,15,1,4
3136,bus,0,126,19.3,120,100,18,15,1,4
3136,car,1,126,23.94,94,0,0,15,1,4
3137,train,0,126,26.5,47,65,3,15,1,4
3137,air,0,126,130.45,40,131,15,15,1,4
3137,bus,0,126,19.3,120,100,18,15,1,4
3137,car,1,126,23.94,94,0,0,15,1,4
3138,train,0,126,26.5,47,65,3,70,1,4
3138,air,0,126,130.45,40,131,15,70,1,4
3138,bus,0,126,19.3,120,100,18,70,1,4
3138,car,1,126,23.94,94,0,0,70,1,4
3139,train,0,126,26.5,47,65,3,70,1,4
3139,air,0,126,130.45,40,131,15,70,1,4
3139,bus,0,126,19.3,120,100,18,70,1,4
3139,car,1,126,23.94,94,0,0,70,1,4
3140,train,0,126,26.5,47,65,3,35,1,4
3140,air,0,126,130.45,40,131,15,35,1,4
3140,bus,0,126,19.3,120,100,18,35,1,4
3140,car,1,126,23.94,94,0,0,35,1,4
3141,train,0,116,28.95,66,65,3,45,1,4
3141,air,0,116,133.2,40,135,15,45,1,4
3141,bus,0,116,19.7,140,103,18,45,1,4
3141,car,1,116,22.04,80,0,0,45,1,4
3142,train,0,116,28.95,66,65,3,55,1,4
3142,air,0,116,133.2,40,135,15,55,1,4
3142,bus,0,116,19.7,140,103,18,55,1,4
3142,car,1,116,22.04,80,0,0,55,1,4
3143,train,0,116,28.95,66,65,3,70,1,4
3143,air,0,116,133.2,40,135,15,70,1,4
3143,bus,0,116,19.7,140,103,18,70,1,4
3143,car,1,116,22.04,80,0,0,70,1,4
3144,train,0,159,30.25,66,75,3,15,0,4
3144,air,0,159,139.5,40,140,15,15,0,4
3144,bus,0,159,19.8,140,110,18,15,0,4
3144,car,1,159,30.21,113,0,0,15,0,4
3145,train,0,188,31.4,66,100,3,70,0,4
3145,air,0,188,139.8,40,170,15,70,0,4
3145,bus,0,188,20.8,140,135,18,70,0,4
3145,car,1,188,35.72,131,0,0,70,0,4
3146,train,0,188,31.4,66,100,3,45,0,4
3146,air,0,188,139.8,40,170,15,45,0,4
3146,bus,0,188,20.8,140,135,18,45,0,4
3146,car,1,188,35.72,131,0,0,45,0,4
3147,train,0,428,72.4,356,140,2,70,0,4
3147,air,0,428,167.4,70,165,3,70,0,4
3147,bus,0,428,42.76,377,125,14,70,0,4
3147,car,1,428,81.32,278,0,0,70,0,4
3148,train,0,341,71.4,356,120,2,35,0,4
3148,air,0,341,159.4,70,130,3,35,0,4
3148,bus,0,341,39.76,377,105,14,35,0,4
3148,car,1,341,64.79,226,0,0,35,0,4
3149,train,0,123,30.5,64,70,3,55,1,4
3149,air,0,123,133.2,40,170,15,55,1,4
3149,bus,0,123,16.76,106,110,2,55,1,4
3149,car,1,123,23.37,101,0,0,55,1,4
3150,train,1,118,31.8,64,75,3,15,0,4
3150,air,0,118,138.2,40,175,15,15,0,4
3150,bus,0,118,15.76,106,105,2,15,0,4
3150,car,0,118,22.42,95,0,0,15,0,4
3151,train,0,141,42.4,66,120,3,55,0,4
3151,air,0,141,143.2,40,160,15,55,0,4
3151,bus,0,141,19.8,140,130,18,55,0,4
3151,car,1,141,26.79,143,0,0,55,0,4
3152,train,0,136,30.5,47,90,3,70,1,4
3152,air,0,136,130.45,40,131,15,70,1,4
3152,bus,0,136,19.3,120,100,18,70,1,4
3152,car,1,136,25.84,107,0,0,70,1,4
3153,train,0,136,30.5,47,90,3,70,1,4
3153,air,0,136,130.45,40,131,15,70,1,4
3153,bus,0,136,19.3,120,100,18,70,1,4
3153,car,1,136,25.84,107,0,0,70,1,4
3154,train,0,126,32.95,66,90,3,5,1,4
3154,air,0,126,133.2,40,135,15,5,1,4
3154,bus,0,126,19.7,140,103,18,5,1,4
3154,car,1,126,23.94,94,0,0,5,1,4
3155,train,0,138,33.9,66,95,3,45,0,4
3155,air,0,138,139.55,40,148,15,45,0,4
3155,bus,0,138,19.3,140,100,18,45,0,4
3155,car,1,138,26.22,101,0,0,45,0,4
3156,train,0,204,38.4,66,135,3,45,0,4
3156,air,0,204,143.2,40,185,15,45,0,4
3156,bus,0,204,20.8,140,140,18,45,0,4
3156,car,1,204,38.76,141,0,0,45,0,4
3157,train,0,172,40.4,66,110,3,15,0,4
3157,air,0,172,143.2,40,155,15,15,0,4
3157,bus,0,172,20.8,140,120,18,15,0,4
3157,car,1,172,32.68,122,0,0,15,0,4
3162,train,1,219,39.2,132,77,5,70,1,4
3162,air,0,219,134.75,40,100,15,70,1,4
3162,bus,0,219,16.85,140,78,18,70,1,4
3162,car,0,219,41.61,168,0,0,70,1,4
3163,train,0,235,40.6,113,95,5,35,1,4
3163,air,0,235,125.45,40,91,15,35,1,4
3163,bus,0,235,16.3,120,85,18,35,1,4
3163,car,1,235,44.65,165,0,0,35,1,4
3164,train,0,230,39.7,132,82,5,70,1,4
3164,air,0,230,134.75,40,95,15,70,1,4
3164,bus,0,230,16.85,140,83,18,70,1,4
3164,car,1,230,43.7,159,0,0,70,1,4
3165,train,0,230,39.7,132,82,5,55,1,4
3165,air,0,230,134.75,40,95,15,55,1,4
3165,bus,0,230,16.85,140,83,18,55,1,4
3165,car,1,230,43.7,159,0,0,55,1,4
3166,train,0,230,39.7,132,82,5,70,1,4
3166,air,0,230,134.75,40,95,15,70,1,4
3166,bus,0,230,16.85,140,83,18,70,1,4
3166,car,1,230,43.7,159,0,0,70,1,4
3167,train,0,230,39.7,132,82,5,55,1,4
3167,air,0,230,134.75,40,95,15,55,1,4
3167,bus,0,230,16.85,140,83,18,55,1,4
3167,car,1,230,43.7,159,0,0,55,1,4
3168,train,0,237,43.2,132,100,5,70,0,4
3168,air,0,237,134.55,40,108,15,70,0,4
3168,bus,0,237,16.3,140,85,18,70,0,4
3168,car,1,237,45.03,160,0,0,70,0,4
3169,train,0,446,66.2,356,88,2,70,0,4
3169,air,0,446,154.4,70,91,3,70,0,4
3169,bus,0,446,36.51,377,81,14,70,0,4
3169,car,1,446,84.74,289,0,0,70,0,4
3170,train,0,226,48.65,132,95,5,70,1,4
3170,air,0,226,127.2,40,97,15,70,1,4
3170,bus,0,226,16.8,140,78,18,70,1,4
3170,car,1,226,42.94,167,0,0,70,1,4
3171,train,0,226,40.1,113,90,5,70,2,4
3171,air,0,226,122.45,40,86,15,70,2,4
3171,bus,0,226,16.3,120,73,18,70,2,4
3171,car,1,226,42.94,167,0,0,70,2,4
3172,train,0,226,40.1,113,90,5,70,2,4
3172,air,0,226,122.45,40,86,15,70,2,4
3172,bus,0,226,16.3,120,73,18,70,2,4
3172,car,1,226,42.94,167,0,0,70,2,4
3173,train,0,226,40.1,113,90,5,35,2,4
3173,air,0,226,122.45,40,86,15,35,2,4
3173,bus,0,226,16.3,120,73,18,35,2,4
3173,car,1,226,42.94,167,0,0,35,2,4
3174,train,0,226,40.1,113,90,5,32,2,4
3174,air,0,226,122.45,40,86,15,32,2,4
3174,bus,0,226,16.3,120,73,18,32,2,4
3174,car,1,226,42.94,167,0,0,32,2,4
3175,train,0,226,40.1,113,90,5,25,2,4
3175,air,0,226,122.45,40,86,15,25,2,4
3175,bus,0,226,16.3,120,73,18,25,2,4
3175,car,1,226,42.94,167,0,0,25,2,4
3176,train,0,226,40.1,113,90,5,70,2,4
3176,air,0,226,122.45,40,86,15,70,2,4
3176,bus,0,226,16.3,120,73,18,70,2,4
3176,car,1,226,42.94,167,0,0,70,2,4
3177,train,0,226,40.1,113,90,5,70,2,4
3177,air,0,226,122.45,40,86,15,70,2,4
3177,bus,0,226,16.3,120,73,18,70,2,4
3177,car,1,226,42.94,167,0,0,70,2,4
3178,train,0,226,40.1,113,90,5,70,2,4
3178,air,0,226,122.45,40,86,15,70,2,4
3178,bus,0,226,16.3,120,73,18,70,2,4
3178,car,1,226,42.94,167,0,0,70,2,4
3179,train,0,216,41.75,132,90,5,70,2,4
3179,air,0,216,125.2,40,90,15,70,2,4
3179,bus,0,216,16.7,140,76,18,70,2,4
3179,car,1,216,41.04,154,0,0,70,2,4
3180,train,0,216,41.75,132,90,5,70,2,4
3180,air,0,216,125.2,40,90,15,70,2,4
3180,bus,0,216,16.7,140,76,18,70,2,4
3180,car,1,216,41.04,154,0,0,70,2,4
3181,train,1,221,39.2,132,77,5,70,2,4
3181,air,0,221,131.75,40,90,15,70,2,4
3181,bus,0,221,16.85,140,71,18,70,2,4
3181,car,0,221,41.99,161,0,0,70,2,4
3182,train,0,221,39.2,132,77,5,35,2,4
3182,air,0,221,131.75,40,90,15,35,2,4
3182,bus,0,221,16.85,140,71,18,35,2,4
3182,car,1,221,41.99,161,0,0,35,2,4
3183,train,0,221,39.2,132,77,5,45,2,4
3183,air,0,221,131.75,40,90,15,45,2,4
3183,bus,0,221,16.85,140,71,18,45,2,4
3183,car,1,221,41.99,161,0,0,45,2,4
3184,train,1,221,40.2,132,90,5,25,2,4
3184,air,0,221,132.3,40,100,15,25,2,4
3184,bus,0,221,17.6,140,78,18,25,2,4
3184,car,0,221,41.99,161,0,0,25,2,4
3185,train,0,221,40.2,132,90,5,70,2,4
3185,air,0,221,132.3,40,100,15,70,2,4
3185,bus,0,221,17.6,140,78,18,70,2,4
3185,car,1,221,41.99,161,0,0,70,2,4
3186,train,0,172,41.85,113,93,5,25,1,4
3186,air,0,172,129,40,98,15,25,1,4
3186,bus,0,172,16.8,120,83,18,25,1,4
3186,car,1,172,32.68,128,0,0,25,1,4
3187,train,0,172,41.85,113,93,5,45,1,4
3187,air,0,172,129,40,98,15,45,1,4
3187,bus,0,172,16.8,120,83,18,45,1,4
3187,car,1,172,32.68,128,0,0,45,1,4
3188,train,0,437,65.7,356,83,2,70,1,4
3188,air,1,437,151.4,70,86,3,70,1,4
3188,bus,0,437,36.51,377,69,14,70,1,4
3188,car,0,437,83.03,292,0,0,70,1,4
3189,train,0,146,47.2,132,97,5,45,1,4
3189,air,0,146,131.8,40,105,15,45,1,4
3189,bus,0,146,18,140,92,18,45,1,4
3189,car,1,146,27.74,106,0,0,45,1,4
3190,train,0,179,47.2,132,94,5,70,1,4
3190,air,0,179,131.8,40,100,15,70,1,4
3190,bus,0,179,18,140,87,18,70,1,4
3190,car,1,179,34.01,140,0,0,70,1,4
3191,train,0,179,47.2,132,94,5,70,1,4
3191,air,0,179,131.8,40,100,15,70,1,4
3191,bus,0,179,18,140,87,18,70,1,4
3191,car,1,179,34.01,140,0,0,70,1,4
3192,train,0,179,47.2,132,94,5,25,1,4
3192,air,0,179,131.8,40,100,15,25,1,4
3192,bus,0,179,18,140,87,18,25,1,4
3192,car,1,179,34.01,140,0,0,25,1,4
3193,train,0,179,47.2,132,94,5,45,1,4
3193,air,0,179,131.8,40,100,15,45,1,4
3193,bus,0,179,18,140,87,18,45,1,4
3193,car,1,179,34.01,140,0,0,45,1,4
3194,train,0,206,46.65,132,84,5,70,1,4
3194,air,0,206,123.8,40,92,15,70,1,4
3194,bus,0,206,18,140,77,18,70,1,4
3194,car,1,206,39.14,141,0,0,70,1,4
3195,train,0,206,46.65,132,84,5,70,1,4
3195,air,0,206,123.8,40,92,15,70,1,4
3195,bus,0,206,18,140,77,18,70,1,4
3195,car,1,206,39.14,141,0,0,70,1,4
3196,train,0,206,46.65,132,84,5,70,1,4
3196,air,0,206,123.8,40,92,15,70,1,4
3196,bus,0,206,18,140,77,18,70,1,4
3196,car,1,206,39.14,141,0,0,70,1,4
3197,train,0,206,46.65,132,84,5,70,1,4
3197,air,0,206,123.8,40,92,15,70,1,4
3197,bus,0,206,18,140,77,18,70,1,4
3197,car,1,206,39.14,141,0,0,70,1,4
3198,train,1,206,45.2,132,89,5,25,1,4
3198,air,0,206,123.8,40,92,15,25,1,4
3198,bus,0,206,18,140,82,18,25,1,4
3198,car,0,206,39.14,141,0,0,25,1,4
3199,train,1,206,38.1,113,79,5,30,2,4
3199,air,0,206,119.05,40,81,15,30,2,4
3199,bus,0,206,17.5,120,72,18,30,2,4
3199,car,0,206,39.14,141,0,0,30,2,4
3200,train,1,206,38.1,113,79,5,25,2,4
3200,air,0,206,119.05,40,81,15,25,2,4
3200,bus,0,206,17.5,120,72,18,25,2,4
3200,car,0,206,39.14,141,0,0,25,2,4
3201,train,1,206,38.1,113,79,5,70,2,4
3201,air,0,206,119.05,40,81,15,70,2,4
3201,bus,0,206,17.5,120,72,18,70,2,4
3201,car,0,206,39.14,141,0,0,70,2,4
3202,train,1,206,38.1,113,79,5,45,2,4
3202,air,0,206,119.05,40,81,15,45,2,4
3202,bus,0,206,17.5,120,72,18,45,2,4
3202,car,0,206,39.14,141,0,0,45,2,4
3203,train,1,206,38.1,113,79,5,55,2,4
3203,air,0,206,119.05,40,81,15,55,2,4
3203,bus,0,206,17.5,120,72,18,55,2,4
3203,car,0,206,39.14,141,0,0,55,2,4
3204,train,1,206,38.1,113,79,5,45,2,4
3204,air,0,206,119.05,40,81,15,45,2,4
3204,bus,0,206,17.5,120,72,18,45,2,4
3204,car,0,206,39.14,141,0,0,45,2,4
3205,train,1,206,38.1,113,79,5,45,2,4
3205,air,0,206,119.05,40,81,15,45,2,4
3205,bus,0,206,17.5,120,72,18,45,2,4
3205,car,0,206,39.14,141,0,0,45,2,4
3206,train,1,206,38.1,113,79,5,35,2,4
3206,air,0,206,119.05,40,81,15,35,2,4
3206,bus,0,206,17.5,120,72,18,35,2,4
3206,car,0,206,39.14,141,0,0,35,2,4
3207,train,1,206,38.1,113,79,5,70,2,4
3207,air,0,206,119.05,40,81,15,70,2,4
3207,bus,0,206,17.5,120,72,18,70,2,4
3207,car,0,206,39.14,141,0,0,70,2,4
3208,train,0,206,38.1,113,79,5,70,2,4
3208,air,1,206,119.05,40,81,15,70,2,4
3208,bus,0,206,17.5,120,72,18,70,2,4
3208,car,0,206,39.14,141,0,0,70,2,4
3209,train,0,206,38.1,113,79,5,35,2,4
3209,air,1,206,119.05,40,81,15,35,2,4
3209,bus,0,206,17.5,120,72,18,35,2,4
3209,car,0,206,39.14,141,0,0,35,2,4
3210,train,0,206,38.1,113,79,5,70,2,4
3210,air,1,206,119.05,40,81,15,70,2,4
3210,bus,0,206,17.5,120,72,18,70,2,4
3210,car,0,206,39.14,141,0,0,70,2,4
3211,train,0,206,38.1,113,79,5,35,2,4
3211,air,1,206,119.05,40,81,15,35,2,4
3211,bus,0,206,17.5,120,72,18,35,2,4
3211,car,0,206,39.14,141,0,0,35,2,4
3212,train,0,206,38.1,113,79,5,55,2,4
3212,air,1,206,119.05,40,81,15,55,2,4
3212,bus,0,206,17.5,120,72,18,55,2,4
3212,car,0,206,39.14,141,0,0,55,2,4
3213,train,0,206,38.1,113,79,5,70,2,4
3213,air,1,206,119.05,40,81,15,70,2,4
3213,bus,0,206,17.5,120,72,18,70,2,4
3213,car,0,206,39.14,141,0,0,70,2,4
3214,train,0,206,38.1,113,79,5,70,2,4
3214,air,1,206,119.05,40,81,15,70,2,4
3214,bus,0,206,17.5,120,72,18,70,2,4
3214,car,0,206,39.14,141,0,0,70,2,4
3215,train,0,206,38.1,113,79,5,70,2,4
3215,air,1,206,119.05,40,81,15,70,2,4
3215,bus,0,206,17.5,120,72,18,70,2,4
3215,car,0,206,39.14,141,0,0,70,2,4
3216,train,0,206,38.1,113,79,5,70,2,4
3216,air,1,206,119.05,40,81,15,70,2,4
3216,bus,0,206,17.5,120,72,18,70,2,4
3216,car,0,206,39.14,141,0,0,70,2,4
3217,train,0,206,38.1,113,79,5,70,2,4
3217,air,1,206,119.05,40,81,15,70,2,4
3217,bus,0,206,17.5,120,72,18,70,2,4
3217,car,0,206,39.14,141,0,0,70,2,4
3218,train,0,206,38.1,113,79,5,70,2,4
3218,air,1,206,119.05,40,81,15,70,2,4
3218,bus,0,206,17.5,120,72,18,70,2,4
3218,car,0,206,39.14,141,0,0,70,2,4
3219,train,0,206,38.1,113,79,5,31,2,4
3219,air,0,206,119.05,40,81,15,31,2,4
3219,bus,1,206,17.5,120,72,18,31,2,4
3219,car,0,206,39.14,141,0,0,31,2,4
3220,train,0,206,38.1,113,79,5,35,2,4
3220,air,0,206,119.05,40,81,15,35,2,4
3220,bus,0,206,17.5,120,72,18,35,2,4
3220,car,1,206,39.14,141,0,0,35,2,4
3221,train,0,206,38.1,113,79,5,70,2,4
3221,air,0,206,119.05,40,81,15,70,2,4
3221,bus,0,206,17.5,120,72,18,70,2,4
3221,car,1,206,39.14,141,0,0,70,2,4
3222,train,0,206,38.1,113,79,5,70,2,4
3222,air,0,206,119.05,40,81,15,70,2,4
3222,bus,0,206,17.5,120,72,18,70,2,4
3222,car,1,206,39.14,141,0,0,70,2,4
3223,train,0,206,38.1,113,79,5,70,2,4
3223,air,0,206,119.05,40,81,15,70,2,4
3223,bus,0,206,17.5,120,72,18,70,2,4
3223,car,1,206,39.14,141,0,0,70,2,4
3224,train,0,206,38.1,113,79,5,70,2,4
3224,air,0,206,119.05,40,81,15,70,2,4
3224,bus,0,206,17.5,120,72,18,70,2,4
3224,car,1,206,39.14,141,0,0,70,2,4
3225,train,0,206,38.1,113,79,5,70,2,4
3225,air,0,206,119.05,40,81,15,70,2,4
3225,bus,0,206,17.5,120,72,18,70,2,4
3225,car,1,206,39.14,141,0,0,70,2,4
3226,train,0,206,38.1,113,79,5,70,2,4
3226,air,0,206,119.05,40,81,15,70,2,4
3226,bus,0,206,17.5,120,72,18,70,2,4
3226,car,1,206,39.14,141,0,0,70,2,4
3227,train,0,206,38.1,113,79,5,70,2,4
3227,air,0,206,119.05,40,81,15,70,2,4
3227,bus,0,206,17.5,120,72,18,70,2,4
3227,car,1,206,39.14,141,0,0,70,2,4
3228,train,0,206,38.1,113,79,5,70,2,4
3228,air,0,206,119.05,40,81,15,70,2,4
3228,bus,0,206,17.5,120,72,18,70,2,4
3228,car,1,206,39.14,141,0,0,70,2,4
3229,train,0,206,38.1,113,79,5,70,2,4
3229,air,0,206,119.05,40,81,15,70,2,4
3229,bus,0,206,17.5,120,72,18,70,2,4
3229,car,1,206,39.14,141,0,0,70,2,4
3230,train,0,206,38.1,113,79,5,70,2,4
3230,air,0,206,119.05,40,81,15,70,2,4
3230,bus,0,206,17.5,120,72,18,70,2,4
3230,car,1,206,39.14,141,0,0,70,2,4
3231,train,0,206,38.1,113,79,5,70,2,4
3231,air,0,206,119.05,40,81,15,70,2,4
3231,bus,0,206,17.5,120,72,18,70,2,4
3231,car,1,206,39.14,141,0,0,70,2,4
3232,train,0,206,38.1,113,79,5,70,2,4
3232,air,0,206,119.05,40,81,15,70,2,4
3232,bus,0,206,17.5,120,72,18,70,2,4
3232,car,1,206,39.14,141,0,0,70,2,4
3233,train,0,206,38.1,113,79,5,45,2,4
3233,air,0,206,119.05,40,81,15,45,2,4
3233,bus,0,206,17.5,120,72,18,45,2,4
3233,car,1,206,39.14,141,0,0,45,2,4
3234,train,0,206,38.1,113,79,5,70,2,4
3234,air,0,206,119.05,40,81,15,70,2,4
3234,bus,0,206,17.5,120,72,18,70,2,4
3234,car,1,206,39.14,141,0,0,70,2,4
3235,train,0,206,38.1,113,79,5,45,2,4
3235,air,0,206,119.05,40,81,15,45,2,4
3235,bus,0,206,17.5,120,72,18,45,2,4
3235,car,1,206,39.14,141,0,0,45,2,4
3236,train,0,206,38.1,113,79,5,70,2,4
3236,air,0,206,119.05,40,81,15,70,2,4
3236,bus,0,206,17.5,120,72,18,70,2,4
3236,car,1,206,39.14,141,0,0,70,2,4
3237,train,0,206,38.1,113,79,5,70,2,4
3237,air,0,206,119.05,40,81,15,70,2,4
3237,bus,0,206,17.5,120,72,18,70,2,4
3237,car,1,206,39.14,141,0,0,70,2,4
3238,train,0,206,38.1,113,79,5,70,2,4
3238,air,0,206,119.05,40,81,15,70,2,4
3238,bus,0,206,17.5,120,72,18,70,2,4
3238,car,1,206,39.14,141,0,0,70,2,4
3239,train,0,206,38.1,113,79,5,70,2,4
3239,air,0,206,119.05,40,81,15,70,2,4
3239,bus,0,206,17.5,120,72,18,70,2,4
3239,car,1,206,39.14,141,0,0,70,2,4
3240,train,0,206,38.1,113,79,5,55,2,4
3240,air,0,206,119.05,40,81,15,55,2,4
3240,bus,0,206,17.5,120,72,18,55,2,4
3240,car,1,206,39.14,141,0,0,55,2,4
3241,train,0,206,38.1,113,79,5,70,2,4
3241,air,0,206,119.05,40,81,15,70,2,4
3241,bus,0,206,17.5,120,72,18,70,2,4
3241,car,1,206,39.14,141,0,0,70,2,4
3242,train,0,206,38.1,113,79,5,55,2,4
3242,air,0,206,119.05,40,81,15,55,2,4
3242,bus,0,206,17.5,120,72,18,55,2,4
3242,car,1,206,39.14,141,0,0,55,2,4
3243,train,0,206,38.1,113,79,5,15,2,4
3243,air,0,206,119.05,40,81,15,15,2,4
3243,bus,0,206,17.5,120,72,18,15,2,4
3243,car,1,206,39.14,141,0,0,15,2,4
3244,train,0,206,38.1,113,79,5,31,2,4
3244,air,0,206,119.05,40,81,15,31,2,4
3244,bus,0,206,17.5,120,72,18,31,2,4
3244,car,1,206,39.14,141,0,0,31,2,4
3245,train,0,206,38.1,113,79,5,70,2,4
3245,air,0,206,119.05,40,81,15,70,2,4
3245,bus,0,206,17.5,120,72,18,70,2,4
3245,car,1,206,39.14,141,0,0,70,2,4
3246,train,0,206,38.1,113,79,5,70,2,4
3246,air,0,206,119.05,40,81,15,70,2,4
3246,bus,0,206,17.5,120,72,18,70,2,4
3246,car,1,206,39.14,141,0,0,70,2,4
