deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag,company_name,industry,employee_count,is_partner,first_invoice_date,event_occurred,time_to_invoice
D202870,C104480,20/07/2024,13/10/2024,Closed Won,PM,People Management,Partners,shao,661,0,Kauri Co.,Software,18,0,1/11/2024,1,19
D202871,C100695,27/02/2024,25/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1710,0,Duncan Air Co.,Retail,26,0,1/05/2024,1,6
D202872,C101594,3/06/2025,28/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,nobody,5176,0,Kauri Summit Group,Education,21,0,1/09/2025,1,35
D202873,C100027,18/04/2024,8/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,7474,0,Summit Limited,Education,51,0,1/07/2024,1,23
D202884,C103740,15/02/2025,24/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,2105,0,Beta Co.,Healthcare,13,0,1/03/2025,1,5
D202888,C103947,23/11/2024,11/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,3667,0,Beta Limited,Retail,39,0,1/03/2025,1,18
D202890,C100374,19/01/2024,14/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,-4340,0,Atlas Ohomairangi Limited,Accounting,49,0,1/04/2024,1,18
D202893,C102966,26/01/2024,21/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,7227,0,Pivot Holdings,Manufacturing,50,0,1/05/2024,1,10
D202894,C100620,4/01/2025,12/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,901,0,Wenita Alpha Co.,Software,71,0,1/04/2025,1,20
D202895,C100658,17/05/2025,9/08/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2204,0,Eurotec Partners,Accounting,1,0,1/09/2025,1,23
D202899,C104086,28/12/2024,6/02/2025,Closed Won,PM,People Management,Direct,mkoenen,865,0,Kauri Limited,Manufacturing,1,0,1/03/2025,1,23
D202903,C102863,17/12/2024,4/03/2025,Closed Won,PM,People Management,Partners,dinkster,1461,0,Rimu Co.,Legal,1,0,1/04/2025,1,28
D202904,C101822,15/05/2025,26/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,2816,0,Duncan Air Pivot Holdings,Accounting,1,0,1/08/2025,1,6
D202905,C101793,19/05/2025,31/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3909,0,Eurotec Partners,Legal,1,0,1/06/2025,1,1
D202908,C100140,5/05/2024,15/07/2024,Closed Won,PM,People Management,Direct,awong,1184,0,Nimbus Nimbus Services,Healthcare,1,0,1/08/2024,1,17
D202909,C100193,11/05/2024,22/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,960,0,Alpha Nimbus Partners,Construction,45,0,1/06/2024,1,10
D202912,C102719,23/03/2024,26/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4330,0,Harbour Services,Software,62,0,1/04/2024,1,6
D202915,C100800,21/01/2025,19/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1197,0,Wenita Ltd,Manufacturing,1,0,1/05/2025,1,12
D202917,C100424,23/06/2025,30/07/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,619,0,Pivot Tui Group,Software,1,0,1/09/2025,1,33
D202924,C102539,8/12/2024,23/02/2025,Closed Won,PM,People Management,Direct,shao,1181,0,Wenita Limited,Construction,29,0,1/03/2025,1,6
D202927,C101754,1/03/2025,11/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,229,0,Nimbus Limited,Software,47,1,1/04/2025,1,21
D202928,C100253,11/05/2025,1/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4281,0,Tui Ltd,Education,10,0,1/06/2025,1,0
D202935,C104544,1/05/2025,12/07/2025,Closed Won,PM,People Management,Direct,unassigned,859,0,Rimu Partners,Retail,46,0,1/08/2025,1,20
D202936,C103498,27/04/2024,29/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,664,0,Harbour Holdings,Healthcare,13,0,1/08/2024,1,33
D202939,C103165,7/06/2025,28/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2140,0,Summit Partners,Accounting,44,0,1/08/2025,1,34
D202942,C100399,12/05/2025,15/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2217,0,Eurotec Co.,Software,1,0,1/06/2025,1,17
D202943,C102775,14/01/2025,10/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,3302,0,Kauri Group,Manufacturing,1,0,1/04/2025,1,22
D202944,C102258,25/02/2024,23/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,337,0,Beta Ltd,Software,9,0,1/05/2024,1,8
D202947,C100487,28/01/2024,5/04/2024,Closed Won,PM,People Management,Partners,dinkster,1644,0,Tui Limited,Construction,7,0,1/05/2024,1,26
D202948,C101967,30/07/2024,22/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,3857,0,Rimu Limited,Manufacturing,75,0,1/12/2024,1,40
D202951,C103149,17/03/2025,30/04/2025,Closed Won,PM,People Management,Direct,unassigned,1238,0,Nimbus Holdings,Construction,14,0,1/05/2025,1,1
D202959,C104445,11/04/2024,7/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,156,0,Harbour Group,Accounting,70,0,1/07/2024,1,24
D202960,C104505,24/03/2025,24/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,598,0,Wenita Trust,Manufacturing,32,0,1/06/2025,1,8
D202962,C103355,30/01/2024,14/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,113,0,Ohomairangi Limited,Accounting,17,0,1/04/2024,1,18
D202964,C104307,26/10/2024,15/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,1086,0,Summit Kea Holdings,Healthcare,1,0,1/01/2025,1,17
D202977,C100262,10/04/2025,20/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,961,0,Atlas Kea Partners,Retail,32,0,1/05/2025,1,11
D202978,C103034,26/08/2024,29/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,956,0,Rimu Limited,Accounting,20,0,1/10/2024,1,33
D202979,C104638,4/12/2024,31/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,2320,0,Tui Kea Services,Healthcare,28,1,1/02/2025,1,32
D202981,C104517,24/04/2025,8/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,513,0,Summit Group,Healthcare,1,0,1/06/2025,1,24
D202983,C102714,9/05/2025,15/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,7009,0,Ohomairangi Group,Construction,14,0,1/06/2025,1,17
D202986,C101430,23/06/2025,28/07/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,930,0,Harbour Ltd,Legal,52,0,1/09/2025,1,35
D202988,C101880,7/06/2025,24/07/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,652,0,Nimbus Trust,Software,25,0,1/08/2025,1,8
D202992,C102911,8/01/2025,6/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,3293,0,Kauri Pivot Ltd,Education,16,0,1/03/2025,1,23
D202993,C101496,30/04/2025,10/05/2025,Closed Won,PM,People Management,Direct,shao,86,0,Summit Beta Co.,Education,1,0,1/06/2025,1,22
D202996,C101550,1/06/2024,19/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,3994,0,Summit Co.,Legal,71,0,1/07/2024,1,12
D203000,C103495,7/04/2025,30/04/2025,Closed Won,PM,People Management,Direct,awong,373,0,Kauri Kea Trust,Retail,1,0,1/05/2025,1,1
D203001,C103795,28/02/2025,30/04/2025,Closed Won,PM,People Management,Partners,mkoenen,524,0,Ohomairangi Trust,Retail,71,1,1/05/2025,1,1
D203002,C103978,28/06/2024,11/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,7442,0,Eurotec Limited,Manufacturing,38,0,1/10/2024,1,20
D203003,C101455,29/06/2025,31/07/2025,Closed Won,PM,People Management,Partners,unassigned,1537,0,Kauri Tui Holdings,Healthcare,1,0,1/08/2025,1,1
D203004,C103760,16/07/2024,27/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,2009,0,Duncan Air Holdings,Healthcare,31,0,1/08/2024,1,5
D203005,C102558,17/08/2024,7/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1417,0,Duncan Air Limited,Construction,29,1,1/10/2024,1,24
D203008,C104955,23/01/2024,25/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1684,0,Summit Alpha Limited,Software,37,0,1/03/2024,1,5
D203013,C104470,26/06/2024,23/09/2024,Closed Won,PM,People Management,Partners,awong,1719,0,Wenita Group,Healthcare,1,0,1/10/2024,1,8
D203014,C101130,7/04/2025,25/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,3541,0,Eurotec Group,Retail,31,0,1/05/2025,1,6
D203016,C103533,14/05/2025,26/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,1316,0,Alpha Group,Accounting,1,0,1/07/2025,1,36
D203018,C104114,12/04/2025,11/07/2025,Closed Won,PM,People Management,Direct,mkoenen,1081,0,Kea Ohomairangi Ltd,Legal,61,0,1/08/2025,1,21
D203023,C102787,20/05/2024,7/08/2024,Closed Won,PM,People Management,Direct,dinkster,1448,0,Alpha Nimbus Partners,Retail,1,0,1/09/2024,1,25
D203024,C101161,11/05/2025,14/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,0,0,Wenita Limited,Retail,1,0,1/07/2025,1,17
D203031,C100183,26/02/2025,7/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1542,0,Wenita Limited,Software,33,0,1/05/2025,1,24
D203034,C103281,9/01/2025,20/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,2333,0,Beta Alpha Partners,Accounting,21,0,1/04/2025,1,40
D203035,C102710,8/03/2025,24/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4608,0,Alpha Beta Partners,Education,14,0,1/06/2025,1,8
D203038,C101422,4/06/2025,6/08/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2603,0,Beta Beta Limited,Legal,20,0,1/09/2025,1,26
D203039,C100424,17/09/2024,24/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,970,0,Pivot Tui Group,Software,1,0,1/10/2024,1,7
D203040,C103945,13/04/2024,12/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2095,0,Eurotec Beta Co.,Healthcare,24,0,1/07/2024,1,19
D203041,C101877,9/12/2024,27/12/2024,Closed Won,PM,People Management,Direct,shao,1106,0,Tui Partners,Retail,79,0,1/01/2025,1,5
D203043,C102938,4/02/2024,24/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2512,0,Harbour Group,Retail,23,0,1/04/2024,1,8
D203044,C100746,6/10/2024,13/10/2024,Closed Won,PM,People Management,Partners,shao,391,0,Tui Trust,Retail,20,0,1/11/2024,1,19
D203047,C100636,6/11/2024,14/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,330,0,Atlas Beta Group,Healthcare,23,1,1/02/2025,1,18
D203048,C102813,2/04/2025,26/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,387,0,Ohomairangi Co.,Retail,8,0,1/05/2025,1,5
D203051,C104684,31/05/2024,20/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,2964,0,Tui Eurotec Services,Manufacturing,63,0,1/07/2024,1,11
D203056,C100274,1/09/2024,22/09/2024,Closed Won,PM,People Management,Partners,mkoenen,755,0,Kauri Group,Healthcare,1,1,1/11/2024,1,40
D203059,C100294,26/07/2024,1/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1657,0,Pivot Ltd,Accounting,71,0,1/09/2024,1,0
D203061,C100482,15/03/2025,26/05/2025,Closed Won,PM,People Management,Direct,dt,1134,0,Nimbus Limited,Healthcare,5,0,1/07/2025,1,36
D203062,C103078,26/08/2024,21/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2131,0,Summit Atlas Holdings,Construction,1,0,1/12/2024,1,10
D203064,C104188,24/05/2024,4/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,5774,0,Tui Nimbus Group,Software,1,0,1/09/2024,1,28
D203065,C101211,7/06/2024,17/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1743,0,Wenita Partners,Legal,51,1,1/07/2024,1,14
D203070,C102980,10/03/2024,5/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1652,0,Wenita Duncan Air Group,Legal,67,0,1/05/2024,1,26
D203071,C102259,28/02/2024,30/04/2024,Closed Won,PM,People Management,Direct,dinkster,1504,0,Duncan Air Partners,Software,41,0,1/05/2024,1,1
D203072,C101117,26/05/2025,14/08/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,6678,0,Beta Partners,Retail,17,0,1/09/2025,1,18
D203074,C101022,20/03/2025,28/03/2025,Closed Won,PM,People Management,Direct,unassigned,1978,0,Eurotec Tui Group,Manufacturing,29,0,1/04/2025,1,4
D203079,C101239,22/11/2024,22/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,662,0,Eurotec Ltd,Education,15,0,1/02/2025,1,10
D203080,C101976,18/12/2024,2/02/2025,Closed Won,PM,People Management,Partners,shao,1395,0,Eurotec Co.,Education,35,0,1/03/2025,1,27
D203085,C100771,26/05/2024,14/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,523,0,Summit Wenita Limited,Education,1,0,1/07/2024,1,17
D203087,C103117,22/02/2025,30/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,3865,0,Tui Holdings,Accounting,63,0,1/05/2025,1,1
D203088,C101973,3/08/2024,27/09/2024,Closed Won,PM,People Management,Partners,dt,315,1,Harbour Co.,Education,12,0,1/10/2024,1,4
D203092,C104504,18/10/2024,4/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,1394,0,Eurotec Duncan Air Limited,Construction,1,1,1/01/2025,1,28
D203093,C102739,1/06/2025,25/08/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,757,0,Kauri Harbour Group,Accounting,105,0,1/10/2025,1,37
D203094,C103311,25/03/2025,27/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,6217,0,Summit Ohomairangi Limited,Manufacturing,12,0,1/04/2025,1,5
D203098,C104638,9/10/2024,17/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt_tmp,1952,0,Tui Kea Services,Healthcare,28,1,1/01/2025,1,15
D203099,C104801,16/07/2024,11/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,564,0,Tui Eurotec Trust,Construction,30,0,1/10/2024,1,20
D203101,C101576,22/02/2024,21/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,975,0,Nimbus Ltd,Manufacturing,49,1,1/06/2024,1,11
D203103,C101614,8/05/2024,22/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,466,0,Atlas Alpha Co.,Construction,1,0,1/07/2024,1,9
D203104,C104265,28/08/2024,15/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned_tmp,2036,0,Kauri Ltd,Education,68,0,1/10/2024,1,16
D203107,C103187,28/07/2024,15/09/2024,Closed Won,PM,People Management,Partners,awong,557,0,Atlas Kea Trust,Retail,11,0,1/10/2024,1,16
D203109,C101804,7/03/2024,26/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1233,0,Ohomairangi Ohomairangi Group,Education,30,0,1/04/2024,1,6
D203111,C101922,8/04/2025,5/07/2025,Closed Won,PM,People Management,Partners,awong,1805,0,Wenita Holdings,Healthcare,43,0,1/08/2025,1,27
D203112,C100707,19/07/2024,27/08/2024,Closed Won,PM,People Management,Partners,shao,1756,0,Summit Co.,Construction,52,1,1/09/2024,1,5
D203114,C101685,25/02/2024,26/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,754,0,Kauri Group,Legal,1,0,1/04/2024,1,6
D203116,C101631,22/02/2024,11/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5937,0,Atlas Ltd,Construction,1,0,1/06/2024,1,21
D203122,C101525,7/01/2024,21/03/2024,Closed Won,PM,People Management,Direct,unassigned,830,0,Atlas Ohomairangi Limited,Retail,1,0,1/04/2024,1,11
D203123,C102026,20/04/2025,10/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,5775,0,Tui Limited,Construction,26,0,1/06/2025,1,22
D203125,C100543,23/05/2025,17/06/2025,Closed Won,PM,People Management,Direct,unassigned,1683,0,Harbour Ltd,Retail,51,0,1/07/2025,1,14
D203129,C101592,17/04/2024,17/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,2940,0,Eurotec Co.,Education,16,0,1/06/2024,1,15
D203130,C102455,14/05/2025,10/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1549,0,Summit Kauri Group,Construction,44,0,1/08/2025,1,22
D203131,C104810,30/01/2025,9/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1160,0,Eurotec Limited,Retail,1,0,1/05/2025,1,22
D203132,C101306,1/02/2025,27/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1116,0,Ohomairangi Trust,Healthcare,20,0,1/03/2025,1,2
D203135,C100837,6/06/2025,14/08/2025,Closed Won,PM,People Management,Direct,mkoenen,421,0,Duncan Air Co.,Retail,81,0,1/09/2025,1,18
D203137,C102782,30/04/2025,12/06/2025,Closed Won,PM,People Management,Direct,unassigned,918,0,Alpha Co.,Construction,13,0,1/07/2025,1,19
D203138,C103012,18/01/2025,12/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,1919,0,Pivot Limited,Software,17,0,1/05/2025,1,19
D203139,C104720,18/03/2025,28/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5548,0,Atlas Services,Education,10,0,1/05/2025,1,3
D203142,C104068,8/05/2024,13/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,520,0,Kauri Ltd,Construction,44,0,1/07/2024,1,18
D203146,C101670,27/06/2025,20/09/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,742,0,Ohomairangi Partners,Manufacturing,13,0,1/10/2025,1,11
D203147,C101597,2/11/2024,19/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,2723,0,Harbour Beta Trust,Software,67,0,1/12/2024,1,12
D203150,C103015,26/06/2025,27/06/2025,Closed Won,PM,People Management,Direct,dt,955,0,Wenita Beta Co.,Accounting,10,0,1/07/2025,1,4
D203154,C102649,8/12/2024,21/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1054,0,Pivot Holdings,Construction,28,0,1/02/2025,1,11
D203155,C102400,19/04/2025,26/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,789,0,Ohomairangi Beta Ltd,Healthcare,16,0,1/08/2025,1,36
D203159,C100816,21/01/2024,13/02/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1258,0,Ohomairangi Services,Healthcare,1,0,1/03/2024,1,17
D203160,C104262,16/10/2024,28/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2056,0,Pivot Atlas Group,Software,29,0,1/01/2025,1,4
D203161,C100557,18/02/2025,22/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,1408,0,Rimu Trust,Manufacturing,27,0,1/04/2025,1,38
D203162,C101306,15/09/2024,7/11/2024,Closed Won,PM,People Management,Partners,dinkster,0,0,Ohomairangi Trust,Healthcare,20,0,1/12/2024,1,24
D203166,C101844,19/01/2025,3/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,2637,0,Duncan Air Kauri Holdings,Construction,64,0,1/05/2025,1,28
D203168,C104493,13/07/2024,27/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,582,0,Tui Co.,Accounting,22,0,1/08/2024,1,5
D203169,C101733,10/01/2025,20/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1178,0,Kauri Partners,Legal,1,0,1/02/2025,1,12
D203170,C102144,30/10/2024,12/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,980,0,Kea Kauri Limited,Manufacturing,1,0,1/01/2025,1,20
D203171,C100106,22/04/2025,6/06/2025,Closed Won,PM,People Management,Direct,mkoenen,0,0,Tui Rimu Co.,Education,11,0,1/07/2025,1,25
D203172,C100208,9/03/2025,30/04/2025,Closed Won,PM,People Management,Direct,shao,1630,0,Harbour Ltd,Software,77,0,1/05/2025,1,1
D203173,C100078,24/09/2024,1/11/2024,Closed Won,PM,People Management,Direct,awong,455,0,Atlas Partners,Software,1,0,1/11/2024,1,0
D203175,C102510,12/08/2024,29/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2674,0,Rimu Wenita Group,Healthcare,20,0,1/09/2024,1,3
D203183,C104508,26/05/2025,5/08/2025,Closed Won,PM,People Management,Direct,shao,1301,0,Summit Services,Retail,1,0,1/09/2025,1,27
D203184,C101631,12/05/2025,16/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,3258,0,Atlas Ltd,Construction,1,0,1/08/2025,1,16
D203186,C102821,15/09/2024,28/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1812,1,Alpha Trust,Construction,30,0,1/12/2024,1,3
D203187,C101120,9/07/2024,28/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,nobody,6932,0,Rimu Trust,Retail,1,0,1/08/2024,1,4
D203189,C100249,20/06/2025,24/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,635,0,Wenita Limited,Legal,30,0,1/07/2025,1,7
D203190,C101570,10/05/2025,1/07/2025,Closed Won,PM,People Management,Direct,awong,2375,0,Pivot Beta Limited,Education,1,0,1/07/2025,1,0
D203196,C103690,18/03/2024,24/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,910,0,Nimbus Limited,Education,5,0,1/06/2024,1,8
D203198,C104071,9/04/2024,14/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1032,0,Eurotec Group,Software,1,0,1/06/2024,1,18
D203199,C101922,10/05/2025,29/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,2155,0,Wenita Holdings,Healthcare,43,0,1/06/2025,1,3
D203200,C103785,19/06/2024,11/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,4393,0,Duncan Air Co.,Construction,40,0,1/09/2024,1,21
D203201,C101163,13/01/2025,28/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,556,0,Atlas Group,Construction,27,0,1/03/2025,1,1
D203203,C104595,3/08/2024,18/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2329,1,Ohomairangi Trust,Healthcare,1,0,1/09/2024,1,14
D203206,C100306,25/06/2024,25/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,2639,0,Pivot Tui Holdings,Manufacturing,31,0,1/10/2024,1,37
D203210,C102069,28/02/2024,13/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,3648,0,Summit Services,Education,1,0,1/05/2024,1,18
D203213,C101284,29/01/2025,26/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1289,0,Rimu Ltd,Software,1,0,1/05/2025,1,5
D203214,C104291,16/11/2024,26/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,358,0,Wenita Group,Construction,13,0,1/12/2024,1,5
D203216,C103913,14/07/2024,22/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,1492,0,Summit Ltd,Retail,5,0,1/10/2024,1,40
D203217,C103466,26/02/2025,16/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2189,0,Ohomairangi Limited,Accounting,35,1,1/05/2025,1,15
D203219,C101931,23/02/2025,30/03/2025,Closed Won,PM,People Management,Direct,shao,1361,0,Kea Ltd,Retail,65,0,1/04/2025,1,2
D203220,C100113,28/06/2024,16/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,3062,0,Kea Group,Accounting,27,0,1/08/2024,1,16
D203221,C102557,13/02/2025,21/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,3645,0,Rimu Co.,Manufacturing,1,0,1/03/2025,1,8
D203223,C100745,10/01/2024,17/01/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1185,0,Beta Group,Legal,44,0,1/02/2024,1,15
D203226,C101362,11/09/2024,20/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5275,0,Eurotec Services,Construction,12,0,1/10/2024,1,11
D203228,C103113,9/01/2025,11/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,725,0,Harbour Summit Services,Education,41,1,1/04/2025,1,21
D203231,C103073,7/11/2024,8/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,2184,0,Atlas Partners,Retail,6,0,1/12/2024,1,23
D203232,C104528,19/06/2025,27/08/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,5751,0,Kea Wenita Partners,Legal,61,0,1/09/2025,1,5
D203233,C103247,17/01/2024,15/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,752,0,Pivot Trust,Construction,98,0,1/05/2024,1,16
D203235,C101480,7/09/2024,2/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,126,0,Kea Holdings,Construction,16,0,1/11/2024,1,30
D203239,C103517,22/05/2024,5/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,899,0,Tui Services,Construction,72,1,1/09/2024,1,27
D203240,C101668,3/08/2024,23/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,3475,0,Rimu Holdings,Construction,56,0,1/11/2024,1,9
D203243,C100665,10/12/2024,16/02/2025,Closed Won,PM,People Management,Partners,shao,544,0,Nimbus Trust,Healthcare,1,0,1/03/2025,1,13
D203246,C101094,9/03/2025,27/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,1233,0,Nimbus Ltd,Legal,3,0,1/06/2025,1,5
