company_id,company_name,industry,employee_count,is_partner
C103167,Tui Atlas Partners,Education,1,1
C103168,Kauri Holdings,Manufacturing,32,1
C103169,Duncan Air Eurotec Group,Accounting,8,0
C103170,Beta Eurotec Ltd,Construction,7,0
C103171,Tui Ltd,Legal,30,1
C103172,Wenita Co.,Manufacturing,4,0
C103173,Ohomairangi Services,Software,1,0
C103174,Beta Nimbus Group,Manufacturing,51,0
C103175,Duncan Air Services,Healthcare,33,0
C103176,Kauri Partners,Construction,36,1
C103177,Eurotec Partners,Retail,48,0
C103178,Wenita Trust,Healthcare,57,0
C103179,Eurotec Limited,Healthcare,13,0
C103180,Alpha Beta Services,Accounting,27,0
C103181,Duncan Air Ltd,Construction,52,0
C103182,Ohomairangi Summit Trust,Accounting,45,0
C103183,Nimbus Trust,Legal,1,0
C103184,Duncan Air Limited,Software,39,0
C103185,Wenita Trust,Education,36,0
C103186,Kauri Ltd,Legal,35,0
C103187,Atlas Kea Trust,Retail,11,0
C103188,Rimu Wenita Ltd,Education,32,0
C103189,Ohomairangi Ltd,Manufacturing,48,0
C103190,Pivot Partners,Accounting,24,0
C103191,Nimbus Co.,Legal,31,1
C103192,Kea Holdings,Software,1,0
C103193,Atlas Holdings,Healthcare,25,0
C103194,Kea Co.,Education,21,0
C103195,Kauri Group,Legal,57,0
C103196,Beta Duncan Air Co.,Legal,9,0
C103197,Kea Nimbus Group,Healthcare,20,0
C103198,Kea Duncan Air Co.,Education,63,0
C103199,Nimbus Co.,Education,35,0
C103200,Wenita Group,Retail,44,0
C103201,Kauri Ltd,Retail,61,0
C103202,Tui Ltd,Legal,41,0
C103203,Eurotec Ltd,Accounting,36,0
C103204,Ohomairangi Holdings,Healthcare,64,0
C103205,Ohomairangi Kauri Limited,Legal,41,0
C103206,Duncan Air Limited,Legal,1,0
C103207,Harbour Trust,Accounting,10,0
C103208,Pivot Partners,Manufacturing,15,0
C103209,Kauri Ltd,Accounting,21,0
C103210,Duncan Air Pivot Services,Software,2,0
C103211,Eurotec Co.,Retail,1,0
C103212,Wenita Trust,Construction,1,0
C103213,Beta Group,Retail,1,0
C103214,Rimu Kauri Ltd,Manufacturing,21,0
C103215,Rimu Eurotec Limited,Manufacturing,16,0
C103216,Duncan Air Limited,Construction,1,0
C103217,Nimbus Trust,Construction,32,0
C103218,Rimu Limited,Accounting,82,0
C103219,Wenita Wenita Group,Accounting,46,1
C103220,Rimu Group,Legal,35,0
C103221,Atlas Alpha Partners,Healthcare,53,0
C103222,Duncan Air Holdings,Accounting,59,0
C103223,Eurotec Group,Accounting,9,1
C103224,Wenita Co.,Healthcare,47,0
C103225,Kauri Holdings,Retail,1,0
C103226,Rimu Holdings,Software,1,0
C103227,Duncan Air Co.,Healthcare,52,0
C103228,Harbour Pivot Trust,Construction,36,0
C103229,Kauri Holdings,Education,25,0
C103230,Atlas Pivot Holdings,Legal,51,0
C103231,Pivot Services,Legal,5,0
C103232,Wenita Ltd,Retail,57,0
C103233,Harbour Partners,Healthcare,14,1
C103234,Pivot Limited,Manufacturing,25,0
C103235,Harbour Limited,Software,36,0
C103236,Kea Co.,Education,1,0
C103237,Atlas Alpha Group,Retail,18,0
C103238,Ohomairangi Co.,Retail,28,0
C103239,Kauri Partners,Software,1,0
C103240,Nimbus Group,Legal,6,0
C103241,Alpha Services,Manufacturing,61,0
C103242,Nimbus Ltd,Software,21,0
C103243,Nimbus Trust,Construction,58,0
C103244,Harbour Services,Accounting,1,0
C103245,Atlas Services,Manufacturing,10,0
C103246,Ohomairangi Trust,Retail,13,0
C103247,Pivot Trust,Construction,98,0
C103248,Ohomairangi Summit Partners,Education,1,0
C103249,Harbour Tui Ltd,Manufacturing,48,0
C103250,Nimbus Kauri Co.,Accounting,16,0
C103251,Kauri Co.,Healthcare,41,0
C103252,Harbour Tui Ltd,Accounting,35,0
C103253,Pivot Beta Holdings,Accounting,9,0
C103254,Pivot Holdings,Accounting,12,0
C103255,Nimbus Services,Manufacturing,47,0
C103256,Beta Partners,Retail,46,0
C103257,Eurotec Partners,Accounting,22,1
C103258,Atlas Kea Co.,Retail,75,0
C103259,Rimu Ltd,Legal,62,0
C103260,Tui Eurotec Holdings,Software,68,0
C103261,Summit Nimbus Ltd,Software,19,0
C103262,Atlas Limited,Software,57,0
C103263,Atlas Eurotec Holdings,Retail,77,0
C103264,Alpha Holdings,Manufacturing,47,0
C103265,Nimbus Alpha Co.,Software,12,0
C103266,Harbour Co.,Legal,61,0
C103267,Kauri Limited,Legal,86,0
C103268,Harbour Services,Healthcare,12,0
C103269,Kauri Limited,Accounting,53,0
C103270,Atlas Atlas Trust,Software,31,0
C103271,Tui Trust,Legal,2,0
C103272,Harbour Kea Group,Construction,57,0
C103273,Summit Limited,Healthcare,1,0
C103274,Rimu Limited,Healthcare,7,0
C103275,Rimu Harbour Group,Healthcare,1,0
C103276,Beta Services,Education,62,0
C103277,Kauri Co.,Manufacturing,5,0
C103278,Rimu Partners,Legal,18,0
C103279,Atlas Tui Group,Legal,1,0
C103280,Beta Co.,Construction,51,0
C103281,Beta Alpha Partners,Accounting,21,0
C103282,Kea Trust,Construction,23,0
C103283,Kea Atlas Holdings,Legal,57,0
C103284,Ohomairangi Pivot Trust,Construction,53,0
C103285,Wenita Services,Education,1,0
C103286,Nimbus Holdings,Accounting,7,0
C103287,Beta Pivot Holdings,Retail,55,0
C103288,Wenita Holdings,Education,41,0
C103289,Duncan Air Alpha Services,Healthcare,1,0
C103290,Kea Group,Software,5,0
C103291,Kauri Partners,Construction,19,0
C103292,Wenita Tui Co.,Legal,35,0
C103293,Eurotec Eurotec Ltd,Construction,6,0
C103294,Kea Co.,Software,34,0
C103295,Summit Summit Co.,Healthcare,47,0
C103296,Duncan Air Limited,Manufacturing,33,0
C103297,Tui Co.,Retail,79,0
C103298,Alpha Ltd,Accounting,53,0
C103299,Nimbus Ltd,Education,48,0
C103300,Kea Group,Construction,14,0
C103301,Duncan Air Trust,Healthcare,1,0
C103302,Wenita Trust,Software,1,0
C103303,Ohomairangi Services,Legal,8,0
C103304,Eurotec Group,Construction,30,0
C103305,Nimbus Services,Construction,16,0
C103306,Pivot Rimu Services,Construction,1,0
C103307,Duncan Air Trust,Legal,41,0
C103308,Eurotec Holdings,Retail,1,0
C103309,Pivot Limited,Construction,26,0
C103310,Alpha Rimu Partners,Retail,33,0
C103311,Summit Ohomairangi Limited,Manufacturing,12,0
C103312,Alpha Ltd,Healthcare,41,0
C103313,Kauri Co.,Retail,1,0
C103314,Eurotec Kea Limited,Legal,23,1
C103315,Wenita Ltd,Legal,1,0
C103316,Alpha Limited,Construction,1,1
C103317,Ohomairangi Pivot Group,Software,1,0
C103318,Kea Partners,Construction,26,0
C103319,Kea Limited,Construction,56,1
C103320,Duncan Air Group,Manufacturing,32,0
C103321,Duncan Air Services,Education,57,0
C103322,Duncan Air Services,Construction,30,0
C103323,Rimu Holdings,Legal,52,0
C103324,Wenita Ltd,Legal,1,0
C103325,Harbour Limited,Legal,2,0
C103326,Atlas Rimu Limited,Legal,60,0
C103327,Kauri Partners,Legal,1,0
C103328,Harbour Tui Holdings,Retail,64,0
C103329,Duncan Air Holdings,Software,13,0
C103330,Ohomairangi Group,Retail,68,0
C103331,Rimu Trust,Healthcare,24,0
C103332,Tui Trust,Construction,43,1
C103333,Nimbus Services,Legal,1,0
C103334,Pivot Ohomairangi Trust,Retail,29,0
C103335,Rimu Atlas Ltd,Healthcare,17,0
C103336,Tui Kauri Services,Retail,29,0
C103337,Tui Trust,Manufacturing,40,0
C103338,Nimbus Holdings,Legal,43,0
C103339,Alpha Co.,Software,1,0
C103340,Ohomairangi Ltd,Healthcare,42,0
C103341,Pivot Services,Manufacturing,57,0
C103342,Kea Limited,Education,49,0
C103343,Kauri Services,Construction,1,0
C103344,Alpha Co.,Construction,37,0
C103345,Eurotec Ltd,Education,1,0
C103346,Pivot Eurotec Limited,Software,34,0
C103347,Pivot Holdings,Education,57,0
C103348,Summit Summit Ltd,Manufacturing,64,0
C103349,Beta Partners,Education,51,0
C103350,Harbour Ltd,Healthcare,1,0
C103351,Alpha Trust,Construction,16,0
C103352,Ohomairangi Rimu Limited,Accounting,20,0
C103353,Eurotec Tui Limited,Accounting,1,1
C103354,Wenita Trust,Construction,8,0
C103355,Ohomairangi Limited,Accounting,17,0
C103356,Tui Limited,Healthcare,39,0
C103357,Wenita Wenita Services,Healthcare,44,0
C103358,Ohomairangi Co.,Education,36,0
C103359,Eurotec Group,Healthcare,51,0
C103360,Duncan Air Wenita Holdings,Healthcare,12,0
C103361,Rimu Tui Co.,Retail,31,0
C103362,Alpha Services,Accounting,42,0
C103363,Duncan Air Duncan Air Group,Accounting,49,1
C103364,Eurotec Holdings,Retail,49,0
C103365,Rimu Co.,Accounting,5,1
C103366,Nimbus Partners,Accounting,57,0
C103367,Nimbus Ltd,Accounting,37,0
C103368,Summit Beta Holdings,Accounting,14,0
C103369,Ohomairangi Harbour Ltd,Software,9,0
C103370,Summit Group,Healthcare,64,0
C103371,Wenita Trust,Retail,62,0
C103372,Beta Group,Construction,21,0
C103373,Alpha Kauri Holdings,Manufacturing,25,0
C103374,Duncan Air Group,Healthcare,16,0
C103375,Kauri Rimu Trust,Construction,35,0
C103376,Duncan Air Ltd,Manufacturing,6,0
C103377,Kauri Co.,Accounting,77,0
C103378,Atlas Atlas Partners,Legal,81,0
C103379,Summit Nimbus Trust,Accounting,62,0
C103380,Tui Partners,Legal,1,0
C103381,Beta Nimbus Limited,Legal,10,0
C103382,Duncan Air Limited,Healthcare,37,0
C103383,Tui Co.,Manufacturing,1,0
C103384,Duncan Air Co.,Healthcare,31,1
C103385,Pivot Tui Trust,Software,53,0
C103386,Rimu Services,Construction,39,1
C103387,Ohomairangi Nimbus Group,Construction,22,0
C103388,Harbour Nimbus Holdings,Retail,1,0
C103389,Kea Rimu Trust,Manufacturing,1,0
C103390,Alpha Pivot Group,Construction,37,0
C103391,Kauri Kauri Ltd,Healthcare,101,1
C103392,Wenita Wenita Services,Healthcare,43,0
C103393,Eurotec Holdings,Accounting,3,1
C103394,Pivot Harbour Holdings,Manufacturing,21,0
C103395,Nimbus Ltd,Accounting,1,0
C103396,Eurotec Limited,Construction,24,1
C103397,Ohomairangi Limited,Retail,55,0
C103398,Kauri Holdings,Healthcare,17,0
C103399,Atlas Services,Accounting,6,0
C103400,Wenita Partners,Manufacturing,1,0
C103401,Duncan Air Co.,Software,9,0
C103402,Alpha Ltd,Accounting,73,0
C103403,Atlas Holdings,Education,1,0
C103404,Wenita Holdings,Software,36,0
C103405,Atlas Partners,Manufacturing,31,0
C103406,Nimbus Eurotec Trust,Healthcare,44,0
C103407,Alpha Limited,Legal,21,0
C103408,Tui Co.,Retail,50,0
C103409,Tui Trust,Manufacturing,29,0
C103410,Kauri Ltd,Construction,40,0
C103411,Eurotec Group,Construction,30,0
C103412,Kauri Atlas Holdings,Software,1,0
C103413,Duncan Air Harbour Group,Accounting,1,0
C103414,Beta Services,Manufacturing,1,0
C103415,Kea Holdings,Retail,1,0
C103416,Rimu Partners,Software,49,0
C103417,Eurotec Pivot Group,Legal,27,0
C103418,Harbour Beta Group,Legal,21,0
C103419,Beta Ltd,Accounting,29,0
C103420,Alpha Tui Co.,Retail,37,0
C103421,Summit Limited,Accounting,26,0
C103422,Duncan Air Group,Education,40,0
C103423,Harbour Limited,Legal,23,0
C103424,Duncan Air Tui Partners,Accounting,1,0
C103425,Ohomairangi Eurotec Trust,Manufacturing,25,0
C103426,Duncan Air Tui Group,Healthcare,55,0
C103427,Harbour Ltd,Construction,20,0
C103428,Alpha Partners,Software,14,0
C103429,Tui Services,Healthcare,1,0
C103430,Harbour Limited,Software,62,0
C103431,Beta Group,Software,24,0
C103432,Summit Alpha Co.,Retail,16,0
C103433,Harbour Group,Healthcare,1,0
C103434,Duncan Air Nimbus Services,Retail,44,0
C103435,Nimbus Tui Services,Software,1,0
C103436,Nimbus Ltd,Education,19,0
C103437,Pivot Tui Services,Manufacturing,31,0
C103438,Kea Ohomairangi Trust,Education,15,0
C103439,Harbour Group,Construction,49,0
C103440,Atlas Co.,Manufacturing,1,0
C103441,Eurotec Kauri Ltd,Retail,1,0
C103442,Tui Atlas Limited,Construction,63,0
C103443,Pivot Beta Group,Software,53,0
C103444,Harbour Holdings,Manufacturing,31,0
C103445,Ohomairangi Group,Construction,69,0
C103446,Eurotec Harbour Ltd,Retail,1,1
C103447,Ohomairangi Limited,Accounting,58,0
C103448,Duncan Air Kea Trust,Education,11,0
C103449,Ohomairangi Alpha Limited,Retail,4,1
C103450,Pivot Co.,Accounting,34,0
C103451,Atlas Co.,Accounting,5,0
C103452,Alpha Wenita Holdings,Construction,1,0
C103453,Alpha Limited,Construction,3,0
C103454,Alpha Rimu Trust,Software,33,0
C103455,Beta Services,Retail,4,1
C103456,Duncan Air Co.,Healthcare,29,0
C103457,Eurotec Ltd,Manufacturing,1,0
C103458,Ohomairangi Services,Legal,70,0
C103459,Summit Kea Holdings,Legal,1,0
C103460,Alpha Services,Healthcare,1,0
C103461,Alpha Services,Healthcare,8,0
C103462,Alpha Holdings,Software,48,0
C103463,Pivot Limited,Software,45,0
C103464,Duncan Air Rimu Co.,Manufacturing,1,0
C103465,Ohomairangi Holdings,Accounting,31,0
C103466,Ohomairangi Limited,Accounting,35,1
C103467,Pivot Partners,Legal,47,0
C103468,Alpha Ltd,Healthcare,1,0
C103469,Kauri Holdings,Retail,1,0
C103470,Ohomairangi Beta Co.,Accounting,32,0
C103471,Kea Services,Manufacturing,1,0
C103472,Harbour Services,Legal,63,0
C103473,Duncan Air Partners,Healthcare,41,0
C103474,Beta Ohomairangi Co.,Manufacturing,38,1
C103475,Rimu Holdings,Legal,1,1
C103476,Ohomairangi Trust,Healthcare,20,0
C103477,Pivot Ohomairangi Holdings,Healthcare,45,0
C103478,Pivot Limited,Education,50,0
C103479,Eurotec Limited,Accounting,28,0
C103480,Kauri Beta Partners,Construction,1,0
C103481,Harbour Trust,Retail,58,0
C103482,Atlas Ohomairangi Partners,Education,20,1
C103483,Beta Duncan Air Trust,Software,37,0
C103484,Kauri Services,Retail,34,0
C103485,Kea Limited,Healthcare,12,0
C103486,Summit Duncan Air Services,Legal,30,0
C103487,Summit Limited,Legal,9,0
C103488,Ohomairangi Atlas Ltd,Software,50,1
C103489,Tui Harbour Partners,Manufacturing,66,0
C103490,Kauri Ltd,Legal,37,0
C103491,Pivot Summit Limited,Legal,30,0
C103492,Atlas Summit Holdings,Software,19,0
C103493,Rimu Ltd,Healthcare,15,0
C103494,Beta Ohomairangi Trust,Legal,12,0
C103495,Kauri Kea Trust,Retail,1,0
C103496,Kauri Services,Healthcare,1,0
C103497,Harbour Trust,Healthcare,5,1
C103498,Harbour Holdings,Healthcare,13,0
C103499,Kea Rimu Co.,Software,26,0
C103500,Nimbus Kauri Holdings,Retail,15,0
C103501,Atlas Ltd,Manufacturing,1,0
C103502,Harbour Holdings,Healthcare,50,0
C103503,Alpha Kea Ltd,Healthcare,34,0
C103504,Wenita Limited,Legal,1,0
C103505,Kea Holdings,Legal,6,0
C103506,Summit Pivot Services,Software,18,0
C103507,Nimbus Ltd,Education,1,0
C103508,Kauri Group,Software,32,0
C103509,Rimu Group,Accounting,54,0
C103510,Atlas Kauri Services,Construction,34,0
C103511,Duncan Air Services,Retail,32,0
C103512,Beta Co.,Healthcare,48,0
C103513,Beta Trust,Manufacturing,33,0
C103514,Pivot Holdings,Accounting,1,0
C103515,Alpha Holdings,Healthcare,75,0
C103516,Wenita Co.,Accounting,93,0
C103517,Tui Services,Construction,72,1
C103518,Ohomairangi Limited,Software,1,1
C103519,Beta Harbour Holdings,Software,38,0
C103520,Kea Atlas Ltd,Accounting,19,0
C103521,Kauri Trust,Manufacturing,44,0
C103522,Beta Ohomairangi Services,Healthcare,1,0
C103523,Pivot Alpha Holdings,Accounting,4,0
C103524,Kea Trust,Accounting,40,0
C103525,Pivot Partners,Construction,48,0
C103526,Nimbus Rimu Group,Software,1,0
C103527,Beta Group,Construction,1,0
C103528,Atlas Alpha Trust,Retail,77,0
C103529,Atlas Partners,Healthcare,45,0
C103530,Atlas Tui Partners,Education,4,0
C103531,Alpha Services,Accounting,12,0
C103532,Tui Ltd,Retail,23,0
C103533,Alpha Group,Accounting,1,0
C103534,Duncan Air Limited,Healthcare,10,0
C103535,Eurotec Trust,Education,14,0
C103536,Pivot Nimbus Ltd,Education,33,0
C103537,Kauri Alpha Group,Education,40,0
C103538,Eurotec Kea Partners,Legal,31,0
C103539,Kea Trust,Legal,16,0
C103540,Alpha Holdings,Retail,1,0
C103541,Eurotec Rimu Holdings,Education,1,0
C103542,Ohomairangi Rimu Co.,Healthcare,11,0
C103543,Nimbus Wenita Holdings,Construction,16,0
C103544,Tui Trust,Construction,45,0
C103545,Nimbus Co.,Legal,58,0
C103546,Nimbus Group,Accounting,41,0
C103547,Summit Summit Trust,Legal,40,0
C103548,Alpha Harbour Group,Manufacturing,1,0
C103549,Eurotec Limited,Healthcare,1,0
C103550,Wenita Holdings,Construction,3,0
C103551,Ohomairangi Trust,Software,27,0
C103552,Pivot Co.,Manufacturing,1,0
C103553,Nimbus Harbour Limited,Software,67,0
C103554,Alpha Nimbus Group,Manufacturing,18,1
C103555,Beta Beta Partners,Education,39,0
C103556,Kea Limited,Manufacturing,37,0
C103557,Tui Holdings,Accounting,74,0
C103558,Duncan Air Services,Healthcare,22,0
C103559,Tui Group,Healthcare,65,0
C103560,Rimu Trust,Legal,13,0
C103561,Duncan Air Alpha Trust,Software,1,0
C103562,Atlas Co.,Education,85,0
C103563,Pivot Co.,Legal,10,0
C103564,Alpha Group,Legal,1,0
C103565,Alpha Partners,Legal,32,0
C103566,Ohomairangi Group,Legal,10,0
C103567,Kauri Ltd,Manufacturing,1,0
C103568,Nimbus Eurotec Group,Legal,17,0
C103569,Wenita Partners,Construction,44,0
C103570,Pivot Group,Healthcare,36,0
C103571,Kea Co.,Healthcare,50,0
C103572,Summit Group,Retail,44,0
C103573,Beta Group,Healthcare,72,0
C103574,Tui Nimbus Group,Accounting,34,0
C103575,Ohomairangi Services,Accounting,1,0
C103576,Tui Partners,Accounting,52,0
C103577,Ohomairangi Tui Ltd,Accounting,18,0
C103578,Alpha Limited,Education,26,0
C103579,Kauri Tui Services,Construction,75,0
C103580,Harbour Ltd,Accounting,19,0
C103581,Atlas Ltd,Legal,28,0
C103582,Duncan Air Co.,Accounting,1,0
C103583,Wenita Pivot Partners,Accounting,30,1
C103584,Summit Group,Education,23,0
C103585,Ohomairangi Holdings,Construction,37,0
C103586,Rimu Co.,Construction,95,0
C103587,Beta Harbour Trust,Healthcare,30,0
C103588,Harbour Partners,Manufacturing,44,0
C103589,Kauri Summit Services,Retail,10,0
C103590,Harbour Ltd,Retail,37,0
C103591,Nimbus Alpha Trust,Retail,9,0
C103592,Ohomairangi Partners,Construction,1,0
C103593,Summit Holdings,Healthcare,22,0
C103594,Duncan Air Kauri Trust,Education,2,0
C103595,Kauri Holdings,Manufacturing,32,0
C103596,Eurotec Holdings,Retail,1,0
C103597,Kea Ohomairangi Trust,Legal,10,0
C103598,Eurotec Group,Retail,16,0
C103599,Pivot Harbour Trust,Construction,21,0
C103600,Alpha Partners,Education,1,0
C103601,Tui Group,Construction,24,0
C103602,Kea Eurotec Ltd,Accounting,6,0
C103603,Harbour Alpha Trust,Software,14,0
C103604,Wenita Limited,Manufacturing,31,0
C103605,Rimu Summit Ltd,Retail,60,0
C103606,Eurotec Summit Partners,Retail,23,0
C103607,Harbour Holdings,Retail,55,0
C103608,Eurotec Limited,Legal,1,0
C103609,Pivot Ltd,Accounting,1,0
C103610,Wenita Group,Construction,61,0
C103611,Atlas Co.,Accounting,27,0
C103612,Harbour Eurotec Co.,Accounting,20,0
C103613,Duncan Air Co.,Education,31,0
C103614,Atlas Services,Education,55,0
C103615,Beta Group,Healthcare,29,0
C103616,Duncan Air Services,Manufacturing,31,0
C103617,Atlas Co.,Legal,1,0
C103618,Atlas Ltd,Retail,5,0
C103619,Ohomairangi Group,Software,28,0
C103620,Ohomairangi Kea Partners,Accounting,48,0
C103621,Beta Wenita Services,Accounting,1,0
C103622,Harbour Limited,Retail,11,0
C103623,Ohomairangi Alpha Limited,Retail,1,0
C103624,Atlas Ltd,Software,44,0
C103625,Pivot Limited,Healthcare,76,0
C103626,Harbour Partners,Education,28,0
C103627,Duncan Air Ltd,Retail,3,0
C103628,Tui Group,Retail,10,0
C103629,Pivot Holdings,Construction,15,0
C103630,Kea Tui Ltd,Construction,14,0
C103631,Alpha Co.,Healthcare,75,1
C103632,Pivot Services,Education,48,0
C103633,Tui Rimu Trust,Education,25,0
C103634,Eurotec Limited,Software,22,0
C103635,Alpha Co.,Retail,10,0
C103636,Rimu Atlas Limited,Legal,52,0
C103637,Duncan Air Ltd,Construction,1,0
C103638,Duncan Air Group,Construction,15,0
C103639,Summit Alpha Group,Retail,42,0
C103640,Duncan Air Alpha Holdings,Accounting,1,0
C103641,Ohomairangi Limited,Software,21,0
C103642,Kauri Nimbus Co.,Healthcare,1,0
C103643,Kea Ltd,Accounting,1,0
C103644,Atlas Partners,Healthcare,3,0
C103645,Pivot Alpha Co.,Construction,1,0
C103646,Harbour Limited,Healthcare,34,0
C103647,Pivot Group,Accounting,1,0
C103648,Alpha Atlas Group,Retail,47,0
C103649,Kea Eurotec Co.,Healthcare,85,0
C103650,Pivot Services,Accounting,28,0
C103651,Duncan Air Group,Manufacturing,27,0
C103652,Rimu Co.,Accounting,1,0
C103653,Kea Rimu Ltd,Healthcare,1,0
C103654,Summit Harbour Ltd,Education,1,0
C103655,Eurotec Tui Holdings,Retail,1,0
C103656,Duncan Air Trust,Accounting,12,0
C103657,Eurotec Beta Services,Legal,42,0
C103658,Alpha Rimu Co.,Manufacturing,59,0
C103659,Ohomairangi Wenita Services,Software,1,0
C103660,Wenita Co.,Retail,36,0
C103661,Harbour Co.,Software,41,0
C103662,Pivot Co.,Manufacturing,11,0
C103663,Summit Group,Healthcare,16,0
C103664,Kauri Co.,Healthcare,40,0
C103665,Harbour Harbour Limited,Software,51,0
C103666,Harbour Group,Education,47,0
C103667,Nimbus Group,Education,6,0
